0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 2 452 378 377 376 384 416 345 342 320 206 3 5 7 4 5 4 2 4 3 1 4 4 4 1 5 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 3 9 3 0 0 2 0 349 400 460 391 437 477 458 386 394 257 10 6 2 6 8 4 3 8 2 5 6 1 2 3 5 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 8 0 0 3 6 3 0 6 0 509 561 490 540 539 575 431 419 413 241 4 7 3 1 5 3 6 1 3 7 8 6 2 3 5 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 11 0 0 2 0 547 427 600 537 519 587 510 452 436 368 4 2 3 4 1 3 3 4 9 7 3 3 9 3 3 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 3 0 0 3 3 9 0 640 646 618 505 671 620 681 522 482 424 3 8 7 9 3 6 3 2 4 5 3 3 3 4 5 0 
0 0 0 0 0 0 3 0 3 0 3 3 9 0 3 6 6 0 8 4 3 0 3 6 0 0 657 689 649 566 568 609 695 618 580 532 454 388 414 393 356 318 276 266 255 184 5 3 2 1 6 0 
0 0 0 0 0 0 9 3 3 5 0 5 7 6 3 0 0 3 6 2 6 9 9 8 6 3 669 699 728 717 675 609 752 585 685 720 649 628 465 465 519 470 363 346 307 328 3 6 3 3 4 1 
0 0 0 0 0 0 3 6 3 0 3 0 3 0 0 6 5 3 6 0 9 6 0 0 3 9 716 685 733 766 667 740 802 748 678 743 761 627 563 551 579 511 452 391 429 354 2 2 5 4 10 0 
0 0 0 0 0 5 0 5 3 0 0 0 6 6 3 0 8 20 2 9 6 3 7 3 6 6 691 670 753 818 692 690 707 674 817 785 804 729 634 692 566 611 505 522 467 380 3 2 5 2 10 2 
0 0 0 0 0 2 6 9 3 9 3 12 0 3 3 12 3 5 0 3 3 9 9 0 3 0 804 695 764 765 838 794 746 701 799 820 726 768 670 604 646 547 531 552 555 370 2 4 2 7 3 0 
0 0 0 0 0 0 2 0 0 3 3 0 3 3 9 6 8 6 3 6 5 3 3 9 6 12 753 726 814 914 898 752 828 869 792 791 832 831 761 666 705 497 475 629 568 349 7 1 2 2 1 0 
0 0 0 0 0 0 3 0 12 0 6 3 15 3 0 0 3 3 3 0 6 5 3 15 6 12 671 725 764 881 859 787 821 828 839 886 800 811 830 823 637 643 632 514 511 436 5 1 3 6 4 0 
0 0 0 0 0 0 0 0 3 9 6 3 0 3 3 0 6 8 17 9 2 3 3 3 9 12 780 760 885 945 886 849 833 870 883 830 798 741 736 728 800 593 568 549 460 448 4 4 1 1 3 0 
0 0 0 0 0 3 0 2 3 3 0 0 5 3 3 8 0 0 9 3 0 5 6 8 3 12 858 897 877 951 926 981 890 902 893 948 778 764 765 786 704 647 644 622 561 495 1 4 4 5 7 1 
0 0 0 0 0 2 0 0 12 6 8 3 12 6 3 3 6 9 11 3 8 3 0 6 19 6 815 927 884 998 1025 947 941 997 959 1044 863 974 983 861 666 761 768 611 516 478 0 5 5 4 4 0 
6 3 6 0 4 6 0 6 0 0 9 3 12 11 5 6 9 0 9 9 6 3 3 14 6 6 973 859 844 983 899 957 1073 1006 865 861 962 942 843 846 718 722 704 668 676 503 293 320 231 216 265 17 
0 3 2 8 6 3 6 10 6 3 12 8 3 6 3 9 3 6 3 12 18 20 0 8 11 11 957 949 993 926 1015 1061 1081 944 967 965 883 904 890 852 764 799 602 632 732 604 431 385 389 433 378 13 
6 8 0 6 0 3 0 6 0 3 6 12 6 5 3 3 0 4 6 0 6 3 6 9 9 9 945 906 875 910 914 917 993 922 942 963 800 901 872 749 801 846 716 689 701 626 548 472 494 401 315 15 
0 3 0 0 8 3 3 0 12 18 0 3 8 9 6 6 6 18 9 12 9 6 6 6 9 3 1003 1015 943 891 886 1056 1060 919 1002 932 1069 948 931 984 821 723 756 670 601 582 511 574 498 496 371 56 
9 0 0 6 3 14 3 2 6 0 0 11 8 6 0 3 6 13 6 3 14 3 3 8 0 6 888 1060 1027 1006 1041 1052 997 1071 935 1034 933 1033 846 915 858 843 759 811 698 670 782 628 468 502 438 7 
2 6 6 0 2 9 0 3 0 9 6 9 9 0 16 12 0 3 3 5 6 0 11 6 3 6 1079 1143 989 988 1006 998 951 955 965 886 916 855 865 818 949 813 810 820 842 684 750 667 501 538 368 20 
6 5 3 9 6 3 3 6 3 8 3 5 6 6 4 3 3 0 18 9 2 5 6 6 15 15 1040 1141 978 948 907 1127 981 977 868 848 910 901 846 862 811 872 801 846 684 675 636 621 597 528 341 29 
2 6 3 2 6 3 6 3 0 3 6 6 2 6 0 9 6 13 9 10 8 5 3 11 6 8 995 1084 1189 1055 874 1032 994 1010 993 1044 891 963 953 935 914 928 805 683 820 753 550 529 486 554 408 24 
0 3 3 6 9 12 9 6 6 18 6 0 2 6 6 3 3 12 6 12 3 9 3 3 8 6 1151 1051 927 1000 956 1010 964 964 944 900 1009 1036 881 936 909 858 769 762 769 636 765 548 557 474 410 20 
0 0 6 3 6 0 0 3 0 6 9 3 3 8 3 5 3 9 3 8 9 9 2 12 12 3 1043 1029 1024 1047 1137 1075 964 941 921 905 972 1038 974 949 930 908 846 722 769 718 791 682 525 446 317 27 
6 0 5 9 0 3 6 2 6 3 6 2 9 6 6 6 0 2 3 6 6 9 11 0 14 3 1167 1062 1089 1083 1065 1041 1030 1066 992 964 974 763 981 799 1045 965 767 830 660 605 636 635 549 565 378 28 
0 0 3 0 6 2 0 0 3 8 9 2 9 3 3 12 11 3 11 6 5 0 10 3 3 11 1020 1139 1133 1058 1069 1037 984 1050 907 1142 840 933 937 920 945 830 869 762 815 755 657 659 518 397 353 21 
0 3 0 3 3 9 3 3 3 6 3 0 10 8 6 3 9 3 0 9 11 9 0 3 12 0 1140 1001 1060 1063 1161 976 1076 919 974 966 1003 924 990 903 835 946 735 885 784 701 637 549 518 438 386 31 
3 6 6 0 0 6 3 3 6 0 6 6 3 3 3 3 0 3 6 9 3 3 3 6 3 9 1154 1096 1183 1144 990 1041 1030 1062 1038 964 1080 1015 898 890 880 893 844 775 684 764 765 570 603 439 433 15 
6 0 0 3 3 0 8 0 3 9 6 3 8 9 9 2 0 0 18 3 0 12 9 2 7 3 1168 1124 1100 1087 1119 1070 1067 1027 1063 971 973 1029 792 780 720 848 791 747 803 624 712 519 481 461 388 33 
3 0 3 9 3 11 3 0 9 6 6 3 0 3 9 9 3 9 6 0 9 6 12 14 3 6 1097 1179 978 961 1092 987 918 1022 1041 1103 1062 926 967 872 872 914 769 724 680 739 618 528 527 416 351 18 
0 0 0 3 3 3 0 3 5 8 14 3 9 0 9 0 9 12 8 15 3 6 9 9 11 12 961 1046 988 1006 810 1126 1069 1100 995 906 1023 977 972 941 875 867 906 744 794 627 706 628 503 425 464 41 
6 0 3 0 3 3 3 3 3 8 3 6 15 3 0 6 3 3 5 2 2 5 3 10 0 6 1078 1045 1033 969 1008 1001 974 976 887 1044 951 919 812 888 810 813 721 652 686 688 633 519 553 467 469 43 
3 6 3 0 0 6 3 3 3 2 2 3 0 3 3 3 2 3 8 8 8 3 14 8 6 3 1027 1079 1066 948 1049 1088 1117 1039 1022 838 913 803 876 775 833 834 805 563 666 616 556 440 330 427 405 47 
0 3 6 6 6 15 8 3 3 5 9 14 3 8 3 6 9 6 12 6 3 10 6 3 6 12 1032 1099 1052 1033 1044 988 995 998 942 859 862 775 760 845 777 801 708 647 610 703 478 475 494 415 288 43 
0 3 0 9 0 11 9 6 0 2 5 3 2 21 0 12 11 11 6 5 6 0 12 9 0 9 949 1030 1062 935 1049 1048 962 905 947 933 946 812 791 759 738 728 604 563 591 554 337 304 283 319 229 12 
0 0 0 0 0 0 0 5 3 6 3 0 3 12 8 3 5 12 9 3 3 3 11 3 0 6 955 937 1040 892 1054 967 1041 882 932 899 929 811 869 831 664 611 565 502 544 534 2 2 6 3 2 1 
0 0 0 0 0 0 3 3 6 0 3 9 12 3 6 18 12 3 3 6 3 11 0 3 3 0 1028 961 1079 980 929 923 907 828 905 897 690 832 826 731 685 726 677 531 574 475 3 5 7 3 1 1 
0 0 0 0 0 3 2 6 9 3 9 0 12 6 12 2 9 6 9 0 5 11 14 12 6 6 921 911 945 925 875 904 832 852 934 927 846 802 786 792 676 707 615 588 568 400 9 3 5 4 2 0 
0 0 0 0 0 8 0 5 0 3 6 9 3 6 0 3 3 6 6 3 3 3 11 3 9 6 817 870 856 920 974 882 894 941 774 995 862 827 610 640 677 698 534 514 457 432 4 1 2 4 6 0 
0 0 0 0 0 0 3 0 3 0 3 0 3 9 0 9 3 3 0 6 14 3 6 9 3 0 826 794 842 809 838 933 908 707 777 749 846 824 698 674 643 663 594 457 421 344 4 6 1 5 4 0 
0 0 0 0 0 0 0 3 6 8 9 2 0 0 0 0 6 6 6 3 6 6 6 6 11 3 805 806 954 858 807 751 831 787 747 756 774 577 620 702 661 590 548 474 408 335 6 4 4 2 4 0 
0 0 0 0 0 5 3 3 0 3 0 5 9 6 0 9 3 9 6 3 0 2 3 8 6 2 802 782 820 782 745 811 687 655 705 732 755 636 758 517 468 460 561 418 361 335 3 3 4 5 5 0 
0 0 0 0 0 0 0 2 5 0 0 3 4 9 2 3 0 3 0 6 11 3 0 0 8 7 862 681 680 734 673 668 592 730 692 772 654 667 661 496 521 572 471 411 373 339 3 6 2 5 3 0 
0 0 0 0 0 3 0 0 3 3 3 2 9 12 3 3 3 2 0 9 5 5 3 0 3 0 825 803 687 743 646 631 656 666 680 608 562 603 534 472 544 478 457 386 327 232 5 5 9 4 2 2 
0 0 0 0 0 0 3 3 0 6 3 0 3 0 6 3 2 0 5 3 0 3 0 3 5 3 668 594 657 657 690 604 655 625 639 619 508 445 443 429 427 374 352 271 284 244 5 5 2 3 4 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 7 3 0 5 8 0 9 0 0 648 626 612 610 587 683 657 632 554 322 4 3 4 2 4 4 5 6 5 6 5 4 3 2 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 3 3 3 6 3 6 3 547 588 548 571 752 576 470 426 500 387 3 2 6 1 1 4 7 4 2 3 5 1 7 3 3 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 6 0 14 506 487 467 546 478 396 436 420 449 282 6 6 6 3 8 5 3 4 2 0 2 4 2 4 7 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 3 3 6 3 478 433 450 439 390 460 341 391 378 293 2 3 6 2 5 3 2 9 6 5 3 5 2 2 3 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 9 0 0 0 3 9 0 403 321 337 341 322 373 353 329 299 268 6 4 3 6 3 2 6 6 3 4 4 3 6 2 6 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 41 33 39 13 30 38 17 23 29 15 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 
