0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 3 0 3 0 0 0 2 0 412 439 372 429 326 434 306 271 317 231 117 5 7 4 5 4 2 4 3 1 4 4 4 1 5 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 8 3 5 3 0 0 432 451 444 391 465 459 453 401 345 340 174 6 2 6 8 4 3 8 2 5 6 1 2 3 5 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 0 3 5 0 5 3 3 0 11 509 532 481 506 515 531 483 385 401 407 172 7 3 1 5 3 6 1 3 7 8 6 2 3 5 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 12 6 3 0 9 5 6 2 564 537 491 550 452 525 563 536 418 415 170 2 3 4 1 3 3 4 9 7 3 3 9 3 3 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 3 0 3 5 9 3 3 3 5 686 598 603 505 632 633 505 576 429 424 124 8 7 9 3 6 3 2 4 5 3 3 3 4 5 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 3 3 15 6 0 6 17 3 9 3 696 630 640 591 542 600 595 662 578 537 243 3 3 3 4 2 5 4 7 3 5 3 2 1 6 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 6 0 6 6 2 6 6 11 608 699 701 694 587 567 640 613 561 549 264 6 2 1 3 5 3 2 3 8 3 6 3 3 4 1 
0 0 0 0 0 0 0 3 0 0 0 3 0 0 3 5 0 5 6 8 2 3 0 0 0 2 589 661 692 685 697 621 644 675 598 732 602 361 294 341 315 262 192 134 8 0 2 2 5 4 10 0 
0 0 0 0 0 0 0 0 0 6 6 15 0 0 3 9 6 3 6 6 0 6 0 12 3 6 652 721 730 757 670 697 636 646 632 656 735 680 647 513 442 493 329 188 6 5 3 2 5 2 10 2 
0 0 0 0 0 0 0 0 9 0 0 3 3 0 0 6 0 3 6 0 7 3 8 6 3 9 716 741 676 776 854 778 727 661 696 779 698 710 665 563 518 400 426 334 6 2 2 4 2 7 3 0 
0 0 0 0 0 0 0 0 6 5 3 6 6 3 3 0 11 0 0 9 3 9 3 6 6 8 776 718 757 835 877 866 851 755 746 738 730 716 680 614 488 512 413 310 5 2 7 1 2 2 1 0 
0 0 0 0 0 0 0 0 0 9 0 3 11 3 14 9 3 0 15 6 3 11 6 6 3 3 691 863 789 977 882 828 816 830 758 740 750 696 639 675 625 593 458 293 5 7 5 1 3 6 4 0 
0 0 0 0 0 0 0 3 6 5 6 6 0 2 9 0 0 0 6 2 8 9 0 12 6 6 745 801 819 906 840 845 887 776 876 897 790 747 764 652 787 559 491 363 3 2 4 4 1 1 3 0 
0 0 0 0 0 0 0 3 3 6 6 9 5 0 0 6 6 3 6 3 6 11 6 3 0 3 889 887 822 950 933 996 838 775 908 707 752 822 849 699 694 584 537 392 2 9 1 4 4 5 7 1 
0 0 0 0 0 0 0 6 0 2 8 6 6 3 8 3 0 6 3 3 12 5 5 12 8 0 911 885 874 855 1008 1037 924 1035 1000 1028 899 803 840 740 693 659 667 456 204 209 170 155 154 161 104 6 
2 6 3 3 0 11 0 3 0 5 3 6 3 3 10 0 8 9 7 8 6 6 0 6 6 5 861 846 869 814 960 901 947 979 872 795 985 824 837 741 761 776 623 560 573 377 447 486 314 363 337 14 
3 0 3 6 0 6 6 6 12 3 6 3 6 11 9 0 6 6 3 3 6 6 0 5 6 12 1015 909 948 1143 900 969 930 1025 847 872 762 837 794 787 781 772 550 556 548 524 378 452 369 436 316 21 
3 2 9 8 3 2 3 9 12 6 9 3 6 3 2 3 0 2 8 0 3 6 5 2 6 9 1000 940 785 955 873 964 915 917 787 836 793 824 910 833 728 685 639 601 634 477 526 497 489 414 349 26 
0 0 3 0 6 6 11 2 3 0 6 2 0 9 6 12 3 6 2 10 6 3 2 6 3 3 1006 905 935 875 864 1026 923 1031 940 972 856 945 891 917 769 765 682 696 597 617 522 535 529 412 342 33 
3 3 9 2 5 0 9 3 9 0 0 9 3 9 0 3 3 11 6 6 10 3 3 3 3 6 886 1073 921 973 1073 964 944 1063 924 1021 858 844 829 873 792 772 794 776 615 659 606 543 447 431 440 28 
3 3 2 3 6 0 14 3 6 0 3 3 12 0 0 3 9 5 8 0 8 8 0 5 3 6 983 961 889 1023 958 1077 1024 1054 845 905 961 847 805 742 876 742 738 829 809 634 773 625 483 440 415 26 
0 0 3 0 5 9 3 11 3 5 6 0 6 6 8 3 0 6 8 0 6 6 3 0 11 12 985 923 955 801 861 1025 1006 899 967 885 909 948 816 913 752 740 758 711 689 678 587 569 575 495 401 12 
6 0 6 3 6 9 9 12 6 9 6 6 3 3 5 14 15 3 14 9 11 18 6 6 5 3 1023 1084 1040 980 1001 923 930 951 982 967 811 1033 930 1004 864 881 690 755 696 738 577 528 471 457 326 15 
3 3 3 0 6 3 8 4 3 3 0 3 6 6 15 14 6 3 2 0 3 3 3 6 8 12 1113 1069 1007 1003 953 1019 939 887 952 1008 925 1033 921 846 865 864 789 782 776 625 608 511 585 487 438 21 
0 3 0 9 3 3 6 11 3 6 8 12 6 3 18 3 4 11 11 9 3 12 0 8 11 9 1016 958 1101 1080 1115 1060 887 928 933 785 923 1015 949 895 851 919 872 776 660 624 672 584 492 476 378 22 
2 3 0 11 6 0 9 0 3 0 3 5 15 2 3 6 5 6 5 5 9 18 13 17 6 3 1022 1102 1108 998 1091 1147 1121 1023 1102 1060 996 916 929 818 957 831 856 818 705 663 644 555 570 508 330 7 
3 3 3 0 6 6 6 3 9 6 0 6 6 3 18 6 3 15 6 3 3 6 11 12 12 6 986 1174 1049 1011 1084 1019 1060 1082 922 1066 859 901 817 874 983 948 788 690 679 625 574 656 479 395 383 18 
2 0 0 3 6 3 2 3 6 3 3 6 3 3 6 0 3 20 9 15 12 3 6 14 3 3 1125 1064 995 1049 1028 1108 1080 959 1014 961 984 947 839 821 833 915 853 711 728 620 691 598 527 440 352 34 
0 2 0 0 6 9 0 6 0 9 3 6 0 2 3 15 5 0 9 2 6 11 17 0 6 6 1174 1112 1135 1122 987 1011 1100 994 942 941 1015 931 911 904 775 868 801 764 614 766 651 527 440 372 354 20 
0 5 8 3 0 0 6 0 9 9 9 5 6 6 3 9 8 3 3 6 9 6 9 3 9 5 1266 1102 1103 1117 1056 1033 1038 958 899 920 927 905 801 693 749 837 834 771 659 617 647 542 504 399 405 17 
3 6 9 3 9 0 3 0 4 5 9 9 0 12 15 0 6 3 3 2 9 9 18 13 3 3 1065 1034 1112 949 999 969 979 1098 1080 976 969 963 947 883 782 815 808 811 661 616 650 554 472 410 379 24 
3 0 3 3 0 3 3 9 3 3 0 8 0 8 6 5 3 6 6 9 3 0 12 15 3 3 1018 956 1101 925 923 984 1022 1047 941 915 907 901 974 935 826 714 780 686 740 626 645 595 512 426 393 25 
6 3 5 6 3 6 0 9 8 9 14 3 6 3 6 5 8 6 12 6 9 7 9 3 5 9 1011 1082 1042 1042 1020 1008 980 986 801 892 830 899 847 851 888 813 688 581 695 589 547 541 465 430 369 57 
3 3 0 9 0 0 3 6 6 8 9 12 3 5 0 9 0 0 3 3 3 3 12 8 3 9 862 1067 1104 918 996 882 1035 1018 802 870 806 832 827 732 910 769 716 658 700 618 522 385 418 478 397 37 
