                                                                          cycle k Ent path abs col 
 84 0.2262 6.03731 0.845396 1.00508 0.968026
 85 0.2293 6.07102 0.904848 0.994675 1.06465
 86 0.2279 6.09346 1.304 0.959235 0.976096
 87 0.2245 6.0927 1.05115 1.01576 0.98182
 88 0.223 6.05986 0.495119 1.03536 1.02496
 89 0.2253 6.04223 1.71393 1.00748 0.990316
 90 0.2312 6.10801 2.31456 0.949807 0.993469
 91 0.2223 6.07267 0.542774 1.04024 0.979706
 92 0.2339 6.04575 0.820401 0.996579 1.06796
 93 0.2335 6.09178 1.04112 1.01829 0.939485
 94 0.2275 6.11603 1.22838 0.962489 1.06022
 95 0.222 6.07244 1.14497 1.00975 0.957257
 96 0.2195 6.04643 0.680802 0.977361 1.01796
 97 0.2194 6.04248 0.930312 1.00581 0.939073
 98 0.2188 6.07228 1.26412 1.01236 1.06016
 99 0.2227 6.07411 0.665632 0.970355 0.96904
