0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 3 0 3 0 0 0 2 0 9 3 3 9 0 0 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 8 3 5 3 0 0 6 0 0 6 3 3 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 0 3 5 0 5 3 3 0 11 0 3 0 0 0 3 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 12 6 3 0 9 5 6 2 3 0 0 8 3 0 0 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 3 0 3 5 9 3 3 3 5 2 0 3 3 5 6 6 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 3 3 15 6 0 6 17 3 9 3 6 2 9 3 0 3 3 12 8 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 6 0 6 6 2 6 6 11 3 6 9 3 6 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 3 0 0 0 3 0 0 3 5 0 5 6 8 2 3 0 0 0 2 11 3 6 0 9 5 6 0 6 3 5 0 3 0 0 3 3 2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 6 6 15 0 0 3 9 6 3 6 6 0 6 0 12 3 6 2 3 3 9 3 3 0 5 3 3 6 6 9 5 6 8 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 9 0 0 3 3 0 0 6 0 3 6 0 7 3 8 6 3 9 6 3 3 0 0 3 5 5 3 3 3 6 6 9 6 0 0 2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 6 5 3 6 6 3 3 0 11 0 0 9 3 9 3 6 6 8 12 5 3 3 8 0 3 3 6 6 9 8 3 3 3 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 9 0 3 11 3 14 9 3 0 15 6 3 11 6 6 3 3 3 6 9 2 6 0 6 11 6 8 2 9 8 6 2 0 6 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 3 6 5 6 6 0 2 9 0 0 0 6 2 8 9 0 12 6 6 9 3 9 9 0 3 18 3 3 6 6 3 8 3 2 3 6 3 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 3 3 6 6 9 5 0 0 6 6 3 6 3 6 11 6 3 0 3 6 9 0 9 3 3 9 3 3 2 8 8 6 0 3 3 9 3 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 6 0 2 8 6 6 3 8 3 0 6 3 3 12 5 5 12 8 0 3 0 9 6 9 17 12 3 6 6 0 6 3 9 6 6 3 9 0 0 0 0 0 0 3 0 
2 6 3 3 0 11 0 3 0 5 3 6 3 3 10 0 8 9 7 8 6 6 0 6 6 5 0 3 0 11 0 5 5 0 17 9 6 6 6 0 3 5 0 6 3 0 0 3 0 3 0 0 
3 0 3 6 0 6 6 6 12 3 6 3 6 11 9 0 6 6 3 3 6 6 0 5 6 12 9 5 6 6 9 6 8 6 9 6 9 2 0 15 3 6 3 2 9 0 3 6 6 0 3 0 
3 2 9 8 3 2 3 9 12 6 9 3 6 3 2 3 0 2 8 0 3 6 5 2 6 9 3 3 3 6 3 6 8 3 0 6 2 0 8 6 9 0 6 3 3 9 6 6 9 10 3 0 
0 0 3 0 6 6 11 2 3 0 6 2 0 9 6 12 3 6 2 10 6 3 2 6 3 3 3 14 9 6 8 6 3 0 9 6 5 8 6 2 0 6 3 2 0 3 3 6 6 0 3 0 
3 3 9 2 5 0 9 3 9 0 0 9 3 9 0 3 3 11 6 6 10 3 3 3 3 6 0 0 3 5 0 5 9 6 3 2 9 3 6 3 6 3 0 0 3 0 0 3 0 0 3 0 
3 3 2 3 6 0 14 3 6 0 3 3 12 0 0 3 9 5 8 0 8 8 0 5 3 6 6 8 6 0 8 6 5 18 0 6 12 3 5 6 3 6 6 8 5 6 0 9 3 0 3 0 
0 0 3 0 5 9 3 11 3 5 6 0 6 6 8 3 0 6 8 0 6 6 3 0 11 12 9 14 9 6 3 3 8 3 3 3 8 8 3 2 11 0 0 6 3 3 3 3 8 3 3 0 
6 0 6 3 6 9 9 12 6 9 6 6 3 3 5 14 15 3 14 9 11 18 6 6 5 3 9 5 0 9 12 0 3 6 0 9 9 9 12 9 9 3 6 6 6 0 6 3 0 6 3 0 
3 3 3 0 6 3 8 4 3 3 0 3 6 6 15 14 6 3 2 0 3 3 3 6 8 12 9 6 9 3 3 6 3 9 6 3 0 9 3 3 6 5 3 11 6 6 2 3 9 6 3 0 
