Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
142332.7 ; 14.32461
142333.6 ; 14.31548
142334.4 ; 14.30781
142335.3 ; 14.29965
142336.1 ; 14.29279
142337.0 ; 14.28549
142337.8 ; 14.27934
142338.6 ; 14.27348
142339.4 ; 14.26788
142340.3 ; 14.26187
142341.1 ; 14.25676
142341.9 ; 14.25183
142342.7 ; 14.24708
142343.6 ; 14.24191
142344.4 ; 14.23745
142345.2 ; 14.23311
142346.0 ; 14.22886
142346.8 ; 14.2247
142347.6 ; 14.22061
142348.4 ; 14.21659
142349.2 ; 14.21262
142350.9 ; 14.20433
142352.5 ; 14.19667
142354.2 ; 14.18863
142355.8 ; 14.18115
142359.1 ; 14.16586
142362.3 ; 14.15117
142368.9 ; 14.12113
142375.4 ; 14.09178
142388.4 ; 14.03357
142414.6 ; 13.9178
142440.7 ; 13.80428
142545.3 ; 13.36183
142692.2 ; 12.77772
142839.1 ; 12.23976
142986.0 ; 11.73033
143132.8 ; 11.26829
143279.7 ; 10.82814
143426.6 ; 10.4298
143720.3 ; 9.707689
144014.1 ; 9.093823
144307.8 ; 8.559416
144601.5 ; 8.090652
144895.2 ; 7.677837
145174.3 ; 7.333861
145453.3 ; 7.0258
146011.4 ; 6.498515
146569.5 ; 6.06037
147127.5 ; 5.696872
147406.6 ; 5.533932
147685.6 ; 5.385335
147964.6 ; 5.242701
148243.6 ; 5.115038
148801.7 ; 4.877713
149359.7 ; 4.667255
149477.2 ; 4.626074
149594.7 ; 4.585811
149668.2 ; 4.560979
149704.9 ; 4.548636
149723.3 ; 4.542437
149732.5 ; 4.539327
149741.6 ; 4.536239
149748.3 ; 4.533955
149755.0 ; 4.531657
149761.7 ; 4.529341
149768.3 ; 4.527033
149771.7 ; 4.525831
149775.0 ; 4.524653
149778.3 ; 4.523461
149780.0 ; 4.522842
149781.6 ; 4.522256
149783.3 ; 4.52163
149784.2 ; 4.521298
149785.0 ; 4.521003
149785.9 ; 4.520671
149786.7 ; 4.520376
149787.5 ; 4.520083
149788.3 ; 4.519791
149789.2 ; 4.519465
149790.0 ; 4.519179
149790.8 ; 4.518897
149791.6 ; 4.518621
149792.5 ; 4.51832
149793.3 ; 4.518062
149794.1 ; 4.517815
149794.9 ; 4.517583
149795.5 ; 4.51742
149796.0 ; 4.517293
149796.6 ; 4.517151
149797.1 ; 4.517044
149797.7 ; 4.516929
149798.2 ; 4.516846
149798.8 ; 4.516764
149799.3 ; 4.516712
149799.9 ; 4.51667
149800.4 ; 4.516655
149801.5 ; 4.516689
149802.6 ; 4.516832
149803.6 ; 4.517069
149804.7 ; 4.517466
149805.8 ; 4.518021
149806.9 ; 4.518753
149808.0 ; 4.519675
149809.1 ; 4.520803
149810.2 ; 4.522145
149811.3 ; 4.523708
149812.3 ; 4.525321
149814.5 ; 4.529487
149816.7 ; 4.534388
149821.0 ; 4.545056
149823.2 ; 4.550298
149825.4 ; 4.55478
149827.6 ; 4.558059
149828.7 ; 4.559132
149829.4 ; 4.559597
149829.9 ; 4.559821
149830.0 ; 4.559855
149830.1 ; 4.559885
149830.4 ; 4.559953
149830.6 ; 4.55998
149831.2 ; 4.559972
149832.2 ; 4.55966
149832.4 ; 4.559553
149832.6 ; 4.559432
149832.7 ; 4.559366
149832.9 ; 4.559222
149833.6 ; 4.558608
149834.2 ; 4.557944
149835.4 ; 4.556259
149837.9 ; 4.551409
149840.4 ; 4.545219
149845.5 ; 4.53109
149846.8 ; 4.527616
149848.0 ; 4.524561
149849.3 ; 4.521452
149850.5 ; 4.518789
149851.3 ; 4.51713
149852.1 ; 4.515566
149852.9 ; 4.514098
149853.6 ; 4.51289
149854.4 ; 4.511596
149855.1 ; 4.510537
149855.9 ; 4.509407
149856.6 ; 4.508485
149857.4 ; 4.507504
149858.1 ; 4.506705
149858.9 ; 4.505855
149859.6 ; 4.505162
149860.4 ; 4.504425
149861.1 ; 4.503823
149861.9 ; 4.50318
149862.6 ; 4.502654
149863.4 ; 4.502089
149864.1 ; 4.501624
149864.9 ; 4.501122
149865.6 ; 4.500706
149866.4 ; 4.500254
149867.1 ; 4.499877
149867.9 ; 4.499464
149868.6 ; 4.499117
149869.4 ; 4.498734
149870.1 ; 4.49841
149870.9 ; 4.498051
149871.6 ; 4.497745
149872.4 ; 4.497403
149873.1 ; 4.49711
149873.9 ; 4.496782
149874.6 ; 4.4965
149875.5 ; 4.496143
149876.3 ; 4.49583
149877.9 ; 4.495216
149879.6 ; 4.494576
149881.2 ; 4.493984
149882.9 ; 4.493364
149884.5 ; 4.492786
149887.7 ; 4.491646
149891.0 ; 4.490487
149894.2 ; 4.489376
149900.7 ; 4.48715
149907.2 ; 4.484954
149913.7 ; 4.482783
149926.7 ; 4.478493
149946.1 ; 4.47218
149965.4 ; 4.465973
150004.0 ; 4.453696
150081.3 ; 4.42952
150235.9 ; 4.382337
150545.1 ; 4.293154
150854.3 ; 4.205742
151163.5 ; 4.124885
151781.9 ; 3.97105
152400.2 ; 3.829193
152657.2 ; 3.773474
152914.2 ; 3.71928
153099.0 ; 3.68116
153191.4 ; 3.662297
153283.7 ; 3.643596
153376.1 ; 3.624969
153422.3 ; 3.615686
153468.4 ; 3.606432
153514.6 ; 3.59716
153560.8 ; 3.587878
153583.9 ; 3.583229
153607.0 ; 3.578572
153630.1 ; 3.573906
153653.1 ; 3.569248
153672.2 ; 3.56537
153691.3 ; 3.561481
153710.4 ; 3.557581
153729.4 ; 3.553694
153748.5 ; 3.549782
153758.1 ; 3.547819
153767.6 ; 3.54588
153777.2 ; 3.54393
153786.7 ; 3.542014
153796.2 ; 3.540121
153805.7 ; 3.538264
153814.3 ; 3.53663
153822.8 ; 3.535081
153831.3 ; 3.533629
153839.8 ; 3.532322
153844.1 ; 3.531739
153848.4 ; 3.531226
153852.7 ; 3.530802
153856.9 ; 3.530497
153861.2 ; 3.53033
153865.4 ; 3.530351
153869.7 ; 3.53062
153873.9 ; 3.531209
153878.2 ; 3.532271
153882.5 ; 3.533989
153884.7 ; 3.535219
153886.8 ; 3.536688
153888.9 ; 3.53852
153891.0 ; 3.540824
153893.2 ; 3.543908
153895.3 ; 3.547724
153897.4 ; 3.552725
153899.5 ; 3.559394
153900.6 ; 3.56378
153901.7 ; 3.568947
153902.8 ; 3.575056
153903.8 ; 3.58159
153904.9 ; 3.590066
153905.9 ; 3.599164
153907.0 ; 3.610992
153908.0 ; 3.623695
153909.1 ; 3.640198
153910.2 ; 3.659806
153911.3 ; 3.683047
153912.3 ; 3.70782
153913.4 ; 3.73967
153914.5 ; 3.777004
153915.6 ; 3.820543
153916.6 ; 3.866138
153917.7 ; 3.923603
153918.8 ; 3.989439
153919.9 ; 4.064337
153920.9 ; 4.140806
153922.0 ; 4.234608
153923.0 ; 4.328984
153925.1 ; 4.555838
153927.5 ; 4.860872
153929.9 ; 5.207018
153934.6 ; 5.939012
153937.4 ; 6.345998
153940.1 ; 6.664321
153942.4 ; 6.848886
153944.7 ; 6.935634
153945.0 ; 6.939214
153946.2 ; 6.935373
153947.4 ; 6.902737
153949.8 ; 6.755679
153952.7 ; 6.453886
153955.5 ; 6.072933
153960.3 ; 5.348269
153962.7 ; 5.005233
153965.1 ; 4.698848
153966.3 ; 4.562439
153967.5 ; 4.437979
153968.7 ; 4.325573
153969.9 ; 4.225014
153971.1 ; 4.135846
153972.3 ; 4.057421
153973.5 ; 3.988957
153974.7 ; 3.929584
153975.9 ; 3.878394
153977.1 ; 3.834477
153978.3 ; 3.796948
153979.5 ; 3.76497
153980.7 ; 3.737772
153981.9 ; 3.714652
153983.1 ; 3.694987
153984.2 ; 3.679527
153985.4 ; 3.665018
153986.5 ; 3.653537
153987.7 ; 3.642672
153988.8 ; 3.633988
153990.0 ; 3.625675
153991.1 ; 3.618948
153993.3 ; 3.60754
153995.6 ; 3.597834
153997.9 ; 3.589781
154000.2 ; 3.582953
154002.4 ; 3.5773
154004.7 ; 3.572111
154007.0 ; 3.567513
154011.5 ; 3.559841
154016.0 ; 3.553489
154020.5 ; 3.54811
154024.3 ; 3.544151
154028.2 ; 3.540531
154032.0 ; 3.537355
154035.9 ; 3.534395
154039.7 ; 3.531754
154047.3 ; 3.527049
154054.9 ; 3.522944
154062.5 ; 3.519294
154069.2 ; 3.516372
154075.9 ; 3.513672
154082.6 ; 3.511154
154089.3 ; 3.508787
154096.0 ; 3.506548
154102.7 ; 3.504417
154116.0 ; 3.500448
154131.3 ; 3.496212
154146.6 ; 3.492233
154161.9 ; 3.488453
154177.2 ; 3.484829
154200.1 ; 3.479627
154223.0 ; 3.474633
154245.0 ; 3.469978
154267.0 ; 3.465424
154289.0 ; 3.460957
154310.9 ; 3.456581
154354.9 ; 3.447958
154398.8 ; 3.439542
154442.8 ; 3.431208
154486.7 ; 3.423006
154574.6 ; 3.406827
154662.5 ; 3.390884
154750.4 ; 3.375141
154926.2 ; 3.344067
155293.1 ; 3.280869
155660.0 ; 3.219419
156026.9 ; 3.159159
156393.7 ; 3.100339
157127.4 ; 2.983857
157861.1 ; 2.86973
158671.3 ; 2.744975
159076.4 ; 2.682406
159481.5 ; 2.61944
159886.6 ; 2.555922
160291.7 ; 2.49144
160494.3 ; 2.458736
160696.8 ; 2.425798
160798.1 ; 2.409192
160899.3 ; 2.392524
161000.6 ; 2.375778
161051.2 ; 2.367404
161101.8 ; 2.359018
161147.7 ; 2.351413
161193.6 ; 2.34382
161239.5 ; 2.336248
161285.3 ; 2.328726
161331.2 ; 2.321255
161354.1 ; 2.317565
161377.0 ; 2.313909
161400.0 ; 2.310283
161422.9 ; 2.306732
161445.8 ; 2.303256
161468.7 ; 2.299873
161487.9 ; 2.297139
161507.0 ; 2.294547
161526.1 ; 2.292119
161545.2 ; 2.289913
161564.3 ; 2.288011
161573.9 ; 2.287209
161583.4 ; 2.286542
161593.0 ; 2.286023
161602.5 ; 2.285694
161612.1 ; 2.285596
161621.6 ; 2.2858
161630.7 ; 2.286353
161639.8 ; 2.287351
161648.9 ; 2.288927
161657.9 ; 2.29124
161667.0 ; 2.294608
161671.6 ; 2.296825
161676.1 ; 2.299414
161680.7 ; 2.302582
161685.2 ; 2.306303
161689.7 ; 2.310784
161694.2 ; 2.316216
161699.3 ; 2.323843
161704.3 ; 2.333321
161709.3 ; 2.345502
161711.8 ; 2.352932
161714.3 ; 2.361505
161716.8 ; 2.371477
161719.3 ; 2.383199
161721.8 ; 2.397156
161724.3 ; 2.414036
161726.8 ; 2.434847
161729.3 ; 2.461077
161730.6 ; 2.477558
161731.8 ; 2.494949
161733.1 ; 2.516623
161734.3 ; 2.539761
161735.7 ; 2.571353
161737.0 ; 2.606048
161738.3 ; 2.646994
161739.6 ; 2.695447
161740.9 ; 2.752871
161742.2 ; 2.820947
161743.5 ; 2.901572
161744.8 ; 2.996855
161746.2 ; 3.118491
161747.5 ; 3.251697
161748.8 ; 3.406986
161750.1 ; 3.586849
161751.4 ; 3.793647
161752.7 ; 4.029472
161754.0 ; 4.295995
161755.3 ; 4.594291
161756.7 ; 4.951401
161758.0 ; 5.31559
161760.6 ; 6.129524
161765.8 ; 7.968267
161769.1 ; 9.102077
161770.8 ; 9.612866
161772.4 ; 10.02177
161775.2 ; 10.52074
161776.6 ; 10.64986
161778.0 ; 10.69205
161780.7 ; 10.5251
161783.4 ; 10.05226
161786.4 ; 9.237495
161789.4 ; 8.226754
161794.1 ; 6.539478
161796.5 ; 5.738643
161798.8 ; 5.053558
161800.0 ; 4.73384
161801.2 ; 4.441399
161802.4 ; 4.17638
161803.5 ; 3.957127
161804.7 ; 3.742854
161805.9 ; 3.55323
161807.1 ; 3.386581
161808.2 ; 3.252413
161809.4 ; 3.124501
161810.6 ; 3.013912
161811.8 ; 2.918694
161812.9 ; 2.843314
161814.1 ; 2.772433
161815.3 ; 2.711828
161816.5 ; 2.660036
161817.6 ; 2.619188
161818.8 ; 2.580782
161819.9 ; 2.550386
161821.0 ; 2.523897
161822.1 ; 2.500736
161823.3 ; 2.478683
161824.4 ; 2.46096
161826.6 ; 2.431273
161828.9 ; 2.406535
161831.1 ; 2.38729
161833.4 ; 2.3706
161835.6 ; 2.357134
161837.9 ; 2.345078
161840.1 ; 2.335084
161842.4 ; 2.325933
161844.6 ; 2.3182
161849.1 ; 2.304839
161853.6 ; 2.293997
161858.1 ; 2.285022
161862.6 ; 2.277464
161867.1 ; 2.271003
161871.6 ; 2.265408
161876.1 ; 2.260507
161880.6 ; 2.256171
161885.1 ; 2.252299
161889.6 ; 2.248815
161898.6 ; 2.242767
161907.6 ; 2.237658
161916.6 ; 2.233241
161925.5 ; 2.229387
161935.4 ; 2.225556
161945.2 ; 2.222121
161955.1 ; 2.218927
161964.9 ; 2.215982
161974.8 ; 2.213184
161984.6 ; 2.210556
161994.5 ; 2.208018
162004.3 ; 2.205602
162024.0 ; 2.200967
162043.7 ; 2.196559
162063.4 ; 2.192317
162083.0 ; 2.188206
162108.7 ; 2.182938
162134.4 ; 2.177774
162160.1 ; 2.172682
162185.8 ; 2.167642
162211.5 ; 2.162636
162237.2 ; 2.157655
162288.5 ; 2.147754
162339.9 ; 2.137851
162391.2 ; 2.127963
162442.6 ; 2.118032
162493.9 ; 2.108085
162569.3 ; 2.093371
162644.6 ; 2.078583
162795.2 ; 2.0486
163096.5 ; 1.986847
163288.3 ; 1.94607
163480.0 ; 1.904052
163863.5 ; 1.815316
164247.0 ; 1.720187
164438.8 ; 1.670762
164630.5 ; 1.617118
164822.3 ; 1.563443
165014.0 ; 1.505952
165397.5 ; 1.381428
165589.3 ; 1.313944
165781.0 ; 1.242537
165972.7 ; 1.16676
166164.4 ; 1.086004
166356.2 ; 0.9992183
166547.9 ; 0.9063211
166739.7 ; 0.8069267
166835.6 ; 0.7556847
166931.4 ; 0.7018867
167123.2 ; 0.5887692
167219.1 ; 0.5297781
167314.9 ; 0.4694871
167410.8 ; 0.4080669
167506.7 ; 0.3460211
167602.6 ; 0.2839998
167698.4 ; 0.2230963
167797.7 ; 0.1628637
167847.4 ; 0.1344036
167897.0 ; 0.1078868
167946.7 ; 0.0833146
167971.5 ; 0.07218366
167996.3 ; 0.06185841
168021.2 ; 0.05240128
168046.0 ; 0.04397823
168070.8 ; 0.03663927
168083.2 ; 0.03346113
168095.6 ; 0.03062277
168116.2 ; 0.02670006
168126.5 ; 0.02513386
168136.7 ; 0.02385856
168147.0 ; 0.022862
168157.3 ; 0.02217157
168167.6 ; 0.02180135
168177.8 ; 0.02176474
168187.3 ; 0.02203914
168196.7 ; 0.02261611
168206.1 ; 0.02350961
168215.5 ; 0.02473277
168225.0 ; 0.02631784
168234.4 ; 0.0282458
168243.8 ; 0.03054629
168253.2 ; 0.0332347
168262.7 ; 0.03636217
168272.1 ; 0.03987969
168281.5 ; 0.04383533
168290.9 ; 0.04824714
168309.7 ; 0.05851513
168328.5 ; 0.07084303
168340.5 ; 0.07986764
168352.5 ; 0.08984984
168364.5 ; 0.1008403
168376.5 ; 0.1128915
168400.5 ; 0.1404026
168424.4 ; 0.1727732
168448.4 ; 0.2110707
168472.3 ; 0.2549987
168496.3 ; 0.3057546
168520.2 ; 0.3637094
168538.8 ; 0.4144471
168557.3 ; 0.4702204
168575.9 ; 0.5320619
168594.4 ; 0.5998218
168613.0 ; 0.6747053
168631.5 ; 0.7564148
168650.1 ; 0.8464918
168668.6 ; 0.9445653
168705.7 ; 1.169365
168742.8 ; 1.436802
168779.9 ; 1.753496
168817.0 ; 2.126184
168844.3 ; 2.441887
168871.5 ; 2.794865
168898.7 ; 3.189825
168925.9 ; 3.63057
168953.2 ; 4.123242
168980.4 ; 4.669072
168994.0 ; 4.963882
169007.6 ; 5.27454
169021.2 ; 5.604017
169034.8 ; 5.9547
169044.9 ; 6.230776
169054.9 ; 6.519701
169064.9 ; 6.827631
169074.9 ; 7.160502
169080.0 ; 7.342901
169085.0 ; 7.532346
169090.0 ; 7.734761
169095.0 ; 7.953492
169100.0 ; 8.193271
169105.0 ; 8.461011
169110.0 ; 8.767147
169112.5 ; 8.939367
169115.0 ; 9.127904
169118.8 ; 9.45399
169122.6 ; 9.843209
169124.5 ; 10.06869
169126.4 ; 10.31968
169128.3 ; 10.60066
169130.1 ; 10.89916
169132.0 ; 11.25391
169133.9 ; 11.65568
169135.8 ; 12.11131
169137.7 ; 12.62788
169139.6 ; 13.2123
169141.5 ; 13.87086
169143.4 ; 14.60852
169145.2 ; 15.38303
169147.2 ; 16.33008
169149.1 ; 17.31044
169153.0 ; 19.52877
169160.8 ; 24.19598
169163.6 ; 25.63989
169166.4 ; 26.79064
169169.2 ; 27.55635
169172.0 ; 27.87507
169174.2 ; 27.7961
169176.3 ; 27.45739
169178.4 ; 26.88252
169180.5 ; 26.10371
169184.8 ; 24.04868
169189.0 ; 21.75627
169194.1 ; 19.06543
169196.6 ; 17.89781
169199.1 ; 16.86423
169201.6 ; 15.97265
169204.1 ; 15.22046
169206.6 ; 14.59776
169209.1 ; 14.0904
169210.8 ; 13.80317
169212.4 ; 13.57032
169215.6 ; 13.19755
169218.8 ; 12.92504
169222.0 ; 12.72907
169225.3 ; 12.58756
169228.5 ; 12.49476
169231.7 ; 12.43522
169234.9 ; 12.40131
169238.1 ; 12.38737
169241.2 ; 12.38891
169247.5 ; 12.4262
169253.8 ; 12.4962
169260.0 ; 12.58675
169266.3 ; 12.69391
169272.6 ; 12.81157
169278.9 ; 12.93637
169285.1 ; 13.06383
169297.7 ; 13.33041
169310.2 ; 13.597
169322.7 ; 13.85891
169335.2 ; 14.11103
169357.8 ; 14.53654
169380.3 ; 14.91118
169425.4 ; 15.45572
169470.5 ; 15.80119
169515.5 ; 15.91106
169592.6 ; 15.63053
169669.6 ; 14.96806
169746.6 ; 14.11219
169823.6 ; 13.19066
169900.6 ; 12.28628
169977.6 ; 11.44106
170054.6 ; 10.67366
170131.6 ; 9.983114
170188.6 ; 9.521788
170245.6 ; 9.099103
170302.6 ; 8.711941
170359.6 ; 8.357084
170416.6 ; 8.035002
170473.6 ; 7.738946
170530.6 ; 7.460691
170587.6 ; 7.207051
170701.6 ; 6.752913
170815.6 ; 6.36207
170929.6 ; 6.023033
171043.6 ; 5.72665
171144.2 ; 5.494714
171244.8 ; 5.286106
171345.4 ; 5.097386
171446.0 ; 4.925745
171647.2 ; 4.624915
171848.4 ; 4.372177
172049.6 ; 4.15202
172150.2 ; 4.051283
172250.8 ; 3.959756
172351.4 ; 3.870474
172452.0 ; 3.789931
172552.6 ; 3.710049
172653.1 ; 3.636605
172760.4 ; 3.562541
172854.3 ; 3.501228
172948.2 ; 3.442932
172995.2 ; 3.415072
173042.1 ; 3.3881
173065.6 ; 3.374998
173089.0 ; 3.362215
173100.8 ; 3.355881
173112.5 ; 3.349682
173118.4 ; 3.346586
173124.2 ; 3.343563
173130.1 ; 3.34051
173133.0 ; 3.339017
173135.9 ; 3.337532
173137.6 ; 3.336664
173139.3 ; 3.3358
173141.0 ; 3.334941
173142.6 ; 3.334136
173144.3 ; 3.333289
173145.2 ; 3.332843
173146.0 ; 3.33245
173146.9 ; 3.332012
173147.7 ; 3.331626
173148.5 ; 3.331244
173149.3 ; 3.330866
173150.2 ; 3.330448
173151.0 ; 3.330083
173151.9 ; 3.329682
173152.7 ; 3.329334
173153.6 ; 3.328954
173154.4 ; 3.328629
173155.2 ; 3.328316
173156.0 ; 3.328018
173156.9 ; 3.327702
173157.7 ; 3.327441
173158.6 ; 3.327172
173159.4 ; 3.326957
173160.3 ; 3.326744
173161.1 ; 3.326585
173161.9 ; 3.326455
173162.7 ; 3.326358
173163.6 ; 3.326289
173164.4 ; 3.326266
173165.3 ; 3.326286
173166.1 ; 3.326347
173167.8 ; 3.326616
173169.4 ; 3.327046
173170.7 ; 3.327521
173172.0 ; 3.328103
173174.5 ; 3.329483
173179.5 ; 3.332763
173181.8 ; 3.334145
173184.1 ; 3.335183
173186.7 ; 3.335715
173188.3 ; 3.335618
173189.2 ; 3.335406
173189.8 ; 3.335199
173190.0 ; 3.335118
173190.6 ; 3.334841
173191.3 ; 3.334451
173191.8 ; 3.334129
173193.3 ; 3.33295
173194.7 ; 3.331577
173196.1 ; 3.329969
173198.9 ; 3.326186
173201.7 ; 3.321921
173205.0 ; 3.316738
173206.7 ; 3.314152
173208.3 ; 3.311831
173210.0 ; 3.309517
173211.6 ; 3.307503
173213.2 ; 3.305655
173214.8 ; 3.303973
173216.0 ; 3.302815
173217.1 ; 3.301828
173218.2 ; 3.300907
173219.3 ; 3.300047
173220.4 ; 3.299243
173221.5 ; 3.298488
173222.6 ; 3.297777
173223.7 ; 3.297106
173224.8 ; 3.296468
173225.9 ; 3.29586
173227.0 ; 3.295277
173228.1 ; 3.294716
173229.2 ; 3.294173
173230.3 ; 3.293645
173231.4 ; 3.29313
173232.5 ; 3.292626
173233.7 ; 3.292087
173234.8 ; 3.2916
173235.9 ; 3.29112
173237.0 ; 3.290645
173238.1 ; 3.290175
173239.2 ; 3.289709
173241.4 ; 3.288787
173243.6 ; 3.287878
173245.8 ; 3.286978
173250.2 ; 3.285206
173257.7 ; 3.282265
173265.2 ; 3.279422
173280.1 ; 3.27408
173302.6 ; 3.266916
173325.0 ; 3.261135
173347.4 ; 3.256885
173369.8 ; 3.254561
173389.5 ; 3.254754
173409.1 ; 3.257815
173428.7 ; 3.264561
173448.3 ; 3.276302
173467.9 ; 3.295006
173477.7 ; 3.307855
173487.5 ; 3.323691
173497.3 ; 3.343147
173507.1 ; 3.366995
173516.9 ; 3.396269
173526.7 ; 3.432509
173536.5 ; 3.477838
173546.3 ; 3.534976
173556.1 ; 3.607634
173565.9 ; 3.701162
173570.8 ; 3.758078
173575.7 ; 3.82342
173580.6 ; 3.89879
173585.5 ; 3.986183
173590.4 ; 4.088125
173595.3 ; 4.207873
173600.2 ; 4.349678
173605.1 ; 4.51914
173610.3 ; 4.737546
173615.4 ; 5.001702
173620.6 ; 5.3382
173625.7 ; 5.756131
173628.3 ; 6.012104
173630.9 ; 6.303553
173633.5 ; 6.636492
173636.0 ; 7.002268
173638.6 ; 7.437937
173641.1 ; 7.918331
173643.7 ; 8.491558
173646.2 ; 9.123296
173648.4 ; 9.752281
173650.6 ; 10.45617
173654.9 ; 12.06761
173659.2 ; 14.00584
173663.5 ; 16.24983
173672.2 ; 21.29628
173676.5 ; 23.64
173680.8 ; 25.53461
173684.4 ; 26.59106
173688.0 ; 27.05029
173692.0 ; 26.80859
173695.9 ; 25.8494
173699.8 ; 24.30014
173703.7 ; 22.34132
173711.6 ; 17.9189
173715.5 ; 15.83776
173719.4 ; 13.96065
173723.5 ; 12.25213
173727.6 ; 10.81966
173731.7 ; 9.640767
173735.7 ; 8.701159
173739.8 ; 7.916393
173743.8 ; 7.291208
173747.9 ; 6.764836
173751.9 ; 6.339797
173755.8 ; 5.992249
173759.7 ; 5.697603
173763.6 ; 5.445716
173767.5 ; 5.22867
173771.4 ; 5.040266
173775.3 ; 4.875622
173779.2 ; 4.730857
173783.0 ; 4.60595
173790.8 ; 4.389957
173798.5 ; 4.218237
173806.3 ; 4.075846
173814.0 ; 3.959181
173821.4 ; 3.864567
173828.8 ; 3.783554
173836.2 ; 3.713421
173843.6 ; 3.652109
173851.0 ; 3.598092
173858.4 ; 3.550212
173873.1 ; 3.469756
173887.9 ; 3.403925
173902.6 ; 3.349719
173917.4 ; 3.303677
173932.1 ; 3.26457
173950.6 ; 3.222733
173969.1 ; 3.186808
173987.6 ; 3.155472
174006.0 ; 3.128016
174024.5 ; 3.103388
174043.0 ; 3.081176
174079.9 ; 3.042437
174116.9 ; 3.009124
174153.8 ; 2.980154
174190.7 ; 2.953656
174227.6 ; 2.929447
174270.5 ; 2.903508
174313.3 ; 2.879447
174356.2 ; 2.85677
174399.0 ; 2.835596
174484.7 ; 2.795089
174570.3 ; 2.757404
174656.0 ; 2.721754
174741.6 ; 2.687763
174912.9 ; 2.623787
175084.3 ; 2.562843
175255.6 ; 2.504968
175598.2 ; 2.394981
175976.3 ; 2.280954
176354.4 ; 2.172131
176697.1 ; 2.076749
177039.8 ; 1.983384
177382.5 ; 1.89128
177725.1 ; 1.799834
178067.8 ; 1.708392
178239.2 ; 1.662606
178410.5 ; 1.616534
178581.9 ; 1.570089
178753.2 ; 1.523207
178924.5 ; 1.475797
179010.2 ; 1.451757
179095.8 ; 1.427506
179202.2 ; 1.397001
179255.4 ; 1.381599
179308.5 ; 1.366157
179361.7 ; 1.350695
179388.3 ; 1.343005
179414.9 ; 1.335405
179441.5 ; 1.327958
179468.1 ; 1.320771
179494.7 ; 1.314027
179521.2 ; 1.308053
179538.9 ; 1.304702
179556.6 ; 1.302144
179569.9 ; 1.301023
179583.2 ; 1.300865
179596.5 ; 1.302045
179609.8 ; 1.305138
179623.1 ; 1.311012
179629.8 ; 1.315428
179636.4 ; 1.321045
179643.1 ; 1.328381
179649.7 ; 1.337676
179656.3 ; 1.349632
179662.9 ; 1.365069
179669.2 ; 1.384096
179675.5 ; 1.40875
179681.8 ; 1.4411
179685.0 ; 1.461422
179688.1 ; 1.484279
179691.3 ; 1.511844
179694.4 ; 1.543261
179697.6 ; 1.581739
179700.7 ; 1.62638
179703.9 ; 1.682191
179707.0 ; 1.748496
179710.1 ; 1.830706
179713.2 ; 1.93422
179714.9 ; 2.002669
179716.6 ; 2.081396
179718.3 ; 2.172356
179719.9 ; 2.27123
179721.6 ; 2.393
179723.2 ; 2.526162
179724.9 ; 2.690886
179726.5 ; 2.871481
179728.2 ; 3.094975
179729.8 ; 3.339547
179731.5 ; 3.640906
179733.1 ; 3.968452
179734.8 ; 4.368282
179736.4 ; 4.797738
179738.1 ; 5.31448
179739.7 ; 5.860284
179741.8 ; 6.665661
179743.8 ; 7.524227
179747.9 ; 9.523121
179752.0 ; 11.70395
179756.0 ; 13.75653
179758.5 ; 14.86587
179761.0 ; 15.75217
179763.5 ; 16.35251
179766.0 ; 16.62324
179767.8 ; 16.60259
179769.5 ; 16.41848
179772.9 ; 15.60653
179776.3 ; 14.31039
179779.7 ; 12.7022
179783.6 ; 10.71294
179787.4 ; 8.846633
179789.3 ; 7.991402
179791.2 ; 7.204708
179793.1 ; 6.492812
179795.0 ; 5.857763
179796.8 ; 5.325826
179798.5 ; 4.882733
179800.3 ; 4.471903
179802.0 ; 4.134105
179803.8 ; 3.823958
179805.5 ; 3.570666
179807.3 ; 3.338969
179809.0 ; 3.149911
179810.8 ; 2.976661
179812.5 ; 2.834706
179814.3 ; 2.703818
179816.0 ; 2.595737
179817.8 ; 2.495185
179819.5 ; 2.411338
179823.0 ; 2.266141
179826.4 ; 2.152482
179829.7 ; 2.061449
179833.1 ; 1.982839
179836.4 ; 1.918044
179839.8 ; 1.860685
179843.1 ; 1.812378
179846.4 ; 1.770013
179849.7 ; 1.732586
179856.4 ; 1.668684
179863.1 ; 1.6172
179869.8 ; 1.574921
179876.4 ; 1.540096
179885.3 ; 1.501194
179894.2 ; 1.469213
179903.1 ; 1.442419
179912.0 ; 1.419632
179920.9 ; 1.399995
179929.8 ; 1.382867
179938.7 ; 1.36777
179947.6 ; 1.354348
179965.4 ; 1.33142
179983.2 ; 1.312223
180001.0 ; 1.295742
180018.8 ; 1.281347
180044.3 ; 1.26341
180069.7 ; 1.247844
180095.1 ; 1.233984
180120.5 ; 1.221454
180146.0 ; 1.209662
180171.4 ; 1.198716
180222.2 ; 1.178503
180278.2 ; 1.158173
180334.1 ; 1.139322
180390.1 ; 1.121584
180446.0 ; 1.10489
180502.0 ; 1.089147
180557.9 ; 1.07454
180613.9 ; 1.061264
180641.9 ; 1.055271
180669.8 ; 1.049821
180695.3 ; 1.045434
180720.7 ; 1.041706
180746.1 ; 1.038715
180771.5 ; 1.036682
180794.4 ; 1.036003
180817.3 ; 1.036626
