Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
169278.9 ; 0.02932163
169285.1 ; 0.02784784
169297.7 ; 0.02552038
169310.2 ; 0.02381491
169322.7 ; 0.02250761
169335.2 ; 0.02148598
169357.8 ; 0.02007898
169380.3 ; 0.01899844
169425.4 ; 0.01739038
169470.5 ; 0.01600956
169515.5 ; 0.0147598
169592.6 ; 0.01274659
169669.6 ; 0.01090141
169746.6 ; 0.009265791
169823.6 ; 0.007872
169900.6 ; 0.006707361
169977.6 ; 0.005741482
170054.6 ; 0.004949134
170131.6 ; 0.004291837
170188.6 ; 0.003881017
170245.6 ; 0.003523003
170302.6 ; 0.003209997
170359.6 ; 0.002935346
170416.6 ; 0.002697137
170473.6 ; 0.002486675
170530.6 ; 0.002293936
170587.6 ; 0.002125667
170701.6 ; 0.001838224
170815.6 ; 0.001606523
170929.6 ; 0.00141765
171043.6 ; 0.001262097
171144.2 ; 0.00114685
171244.8 ; 0.001048206
171345.4 ; 9.632062E-4
171446.0 ; 8.895415E-4
171647.2 ; 7.693739E-4
171848.4 ; 6.788811E-4
172049.6 ; 6.081377E-4
172150.2 ; 5.785638E-4
172250.8 ; 5.548493E-4
172351.4 ; 5.328364E-4
172452.0 ; 5.174495E-4
172552.6 ; 5.027342E-4
172653.1 ; 4.946721E-4
172760.4 ; 4.9276E-4
172854.3 ; 4.99091E-4
172948.2 ; 5.171339E-4
172995.2 ; 5.347902E-4
173042.1 ; 5.622082E-4
173065.6 ; 5.849906E-4
173089.0 ; 6.19277E-4
173100.8 ; 6.457134E-4
173112.5 ; 6.834737E-4
173118.4 ; 7.096613E-4
173124.2 ; 7.431746E-4
173130.1 ; 7.90949E-4
173133.0 ; 8.240101E-4
173135.9 ; 8.695766E-4
173137.6 ; 9.060949E-4
173139.3 ; 9.541678E-4
173141.0 ; 0.00101938
173142.6 ; 0.00110378
173144.3 ; 0.001229262
173145.2 ; 0.00131604
173146.0 ; 0.001408268
173146.9 ; 0.001532452
173147.7 ; 0.00166445
173148.5 ; 0.001820554
173149.3 ; 0.002004928
173150.2 ; 0.002252074
173151.0 ; 0.002513074
173151.9 ; 0.002861142
173152.7 ; 0.003226595
173153.6 ; 0.00371082
173154.4 ; 0.004215709
173155.2 ; 0.004800486
173156.0 ; 0.005475387
173156.9 ; 0.006356116
173157.7 ; 0.007259998
173158.6 ; 0.008429164
173159.4 ; 0.009618259
173160.3 ; 0.01114204
173161.1 ; 0.01267711
173161.9 ; 0.01439651
173162.7 ; 0.01631382
173163.6 ; 0.01872365
173164.4 ; 0.02110407
173165.3 ; 0.02406451
173166.1 ; 0.02695763
173167.8 ; 0.03395576
173169.4 ; 0.0416202
173170.7 ; 0.04860561
173172.0 ; 0.05623064
173174.5 ; 0.07242085
173179.5 ; 0.1075587
173181.8 ; 0.1226717
173184.1 ; 0.135479
173186.7 ; 0.1457876
173188.3 ; 0.1494098
173189.2 ; 0.1504449
173189.8 ; 0.1507222
173190.0 ; 0.1507408
173190.6 ; 0.1505744
173191.3 ; 0.1499613
173191.8 ; 0.1492499
173193.3 ; 0.1457886
173194.7 ; 0.1408672
173196.1 ; 0.1344894
173198.9 ; 0.1182679
173201.7 ; 0.09917343
173205.0 ; 0.07586939
173206.7 ; 0.06445465
173208.3 ; 0.05444825
173210.0 ; 0.04479767
173211.6 ; 0.0367479
173213.2 ; 0.0297424
173214.8 ; 0.02376961
173216.0 ; 0.01993724
173217.1 ; 0.01688046
173218.2 ; 0.0142284
173219.3 ; 0.01194718
173220.4 ; 0.01000138
173221.5 ; 0.008355191
173222.6 ; 0.006973527
173223.7 ; 0.005822796
173224.8 ; 0.004871512
173225.9 ; 0.004090709
173227.0 ; 0.003454181
173228.1 ; 0.002938584
173229.2 ; 0.002523413
173230.3 ; 0.002190903
173231.4 ; 0.001925852
173232.5 ; 0.001715405
173233.7 ; 0.001535526
173234.8 ; 0.001406705
173235.9 ; 0.001304993
173237.0 ; 0.00122461
173238.1 ; 0.001160922
173239.2 ; 0.001110242
173241.4 ; 0.001036916
173243.6 ; 9.882508E-4
173245.8 ; 9.544631E-4
173250.2 ; 9.110462E-4
173257.7 ; 8.70698E-4
173265.2 ; 8.49616E-4
173280.1 ; 8.356684E-4
173302.6 ; 8.508412E-4
173325.0 ; 8.916184E-4
173347.4 ; 9.500904E-4
173369.8 ; 0.001026432
173389.5 ; 0.001111822
173409.1 ; 0.001218811
173428.7 ; 0.001353009
173448.3 ; 0.001523144
173467.9 ; 0.001742336
173477.7 ; 0.001876195
173487.5 ; 0.00203054
173497.3 ; 0.002209512
173507.1 ; 0.002418102
173516.9 ; 0.002662977
173526.7 ; 0.002954044
173536.5 ; 0.003304848
173546.3 ; 0.00373262
173556.1 ; 0.004260649
173565.9 ; 0.004922302
173570.8 ; 0.005317667
173575.7 ; 0.005766293
173580.6 ; 0.006278022
173585.5 ; 0.006865067
173590.4 ; 0.007542836
173595.3 ; 0.008331116
173600.2 ; 0.009255645
173605.1 ; 0.01035017
173610.3 ; 0.01174758
173615.4 ; 0.01342196
173620.6 ; 0.01553539
173625.7 ; 0.01813668
173628.3 ; 0.01971949
173630.9 ; 0.0215136
173633.5 ; 0.02355394
173636.0 ; 0.02578572
173638.6 ; 0.02843231
173641.1 ; 0.03133786
173643.7 ; 0.03478973
173646.2 ; 0.03857733
173648.4 ; 0.0423332
173650.6 ; 0.04652037
173654.9 ; 0.05605076
173659.2 ; 0.06742517
173663.5 ; 0.08048511
173672.2 ; 0.109412
173676.5 ; 0.1225611
173680.8 ; 0.1329184
173684.4 ; 0.1383975
173688.0 ; 0.1403412
173692.0 ; 0.1381115
173695.9 ; 0.1317742
173699.8 ; 0.1221018
173703.7 ; 0.110179
173711.6 ; 0.08382685
173715.5 ; 0.07160644
173719.4 ; 0.06066968
173723.5 ; 0.05078749
173727.6 ; 0.0425603
173731.7 ; 0.03583553
173735.7 ; 0.03051097
173739.8 ; 0.02609262
173743.8 ; 0.02259521
173747.9 ; 0.01966915
173751.9 ; 0.01732114
173755.8 ; 0.01541279
173759.7 ; 0.01380449
173763.6 ; 0.01243767
173767.5 ; 0.01126681
173771.4 ; 0.01025642
173775.3 ; 0.009378637
173779.2 ; 0.00861141
173783.0 ; 0.007953336
173790.8 ; 0.006825412
173798.5 ; 0.005939706
173806.3 ; 0.005214561
173814.0 ; 0.004628197
173821.4 ; 0.00415893
173828.8 ; 0.003762469
173836.2 ; 0.003423924
173843.6 ; 0.003132057
173851.0 ; 0.002878593
173858.4 ; 0.002657247
173873.1 ; 0.002293743
173887.9 ; 0.002005954
173902.6 ; 0.001777098
173917.4 ; 0.001589718
173932.1 ; 0.00143664
173950.6 ; 0.001280355
173969.1 ; 0.00115286
173987.6 ; 0.001047396
174006.0 ; 9.60097E-4
174024.5 ; 8.862412E-4
174043.0 ; 8.235237E-4
174079.9 ; 7.23609E-4
174116.9 ; 6.47841E-4
174153.8 ; 5.904434E-4
174190.7 ; 5.43274E-4
174227.6 ; 5.053046E-4
174270.5 ; 4.69697E-4
174313.3 ; 4.409113E-4
174356.2 ; 4.171591E-4
174399.0 ; 3.982976E-4
174484.7 ; 3.664975E-4
174570.3 ; 3.42921E-4
174656.0 ; 3.248087E-4
174741.6 ; 3.10526E-4
174912.9 ; 2.900542E-4
175084.3 ; 2.748394E-4
175255.6 ; 2.640052E-4
175598.2 ; 2.49311E-4
175976.3 ; 2.405314E-4
176354.4 ; 2.366483E-4
176697.1 ; 2.365115E-4
177039.8 ; 2.391957E-4
177382.5 ; 2.447535E-4
177725.1 ; 2.536564E-4
178067.8 ; 2.670246E-4
178239.2 ; 2.749111E-4
178410.5 ; 2.858102E-4
178581.9 ; 2.998589E-4
178753.2 ; 3.186528E-4
178924.5 ; 3.440633E-4
179010.2 ; 3.618826E-4
179095.8 ; 3.849794E-4
179202.2 ; 4.256178E-4
179255.4 ; 4.543503E-4
179308.5 ; 4.920967E-4
179361.7 ; 5.437663E-4
179388.3 ; 5.762009E-4
179414.9 ; 6.167117E-4
179441.5 ; 6.67132E-4
179468.1 ; 7.309448E-4
179494.7 ; 8.136971E-4
179521.2 ; 9.235777E-4
179538.9 ; 0.001018072
179556.6 ; 0.00113644
179569.9 ; 0.001247986
179583.2 ; 0.001385165
179596.5 ; 0.001556207
179609.8 ; 0.001773395
179623.1 ; 0.002054778
179629.8 ; 0.002228986
179636.4 ; 0.002428067
179643.1 ; 0.002664867
179649.7 ; 0.00294118
179656.3 ; 0.003271754
179662.9 ; 0.00367189
179669.2 ; 0.004137985
179675.5 ; 0.004712312
179681.8 ; 0.005431891
179685.0 ; 0.00586971
179688.1 ; 0.006352034
179691.3 ; 0.006922126
179694.4 ; 0.00755926
179697.6 ; 0.008324729
179700.7 ; 0.009196212
179703.9 ; 0.01026566
179707.0 ; 0.01151296
179710.1 ; 0.01303181
179713.2 ; 0.01491023
179714.9 ; 0.01613566
179716.6 ; 0.01753156
179718.3 ; 0.01912915
179719.9 ; 0.02085009
179721.6 ; 0.02295087
179723.2 ; 0.02522855
179724.9 ; 0.02802277
179726.5 ; 0.03106186
179728.2 ; 0.03479413
179729.8 ; 0.03884862
179731.5 ; 0.04380966
179733.1 ; 0.04916594
179734.8 ; 0.05566256
179736.4 ; 0.06259791
179738.1 ; 0.07089346
179739.7 ; 0.07960521
179741.8 ; 0.09237835
179743.8 ; 0.1059002
179747.9 ; 0.1370422
179752.0 ; 0.1704802
179756.0 ; 0.2013108
179758.5 ; 0.2175617
179761.0 ; 0.2301258
179763.5 ; 0.2380712
179766.0 ; 0.240783
179767.8 ; 0.2393576
179769.5 ; 0.2354615
179772.9 ; 0.2208922
179776.3 ; 0.1990874
179779.7 ; 0.1728271
179783.6 ; 0.1409877
179787.4 ; 0.1115851
179789.3 ; 0.09824929
179791.2 ; 0.08606074
179793.1 ; 0.07510057
179795.0 ; 0.06538516
179796.8 ; 0.05729795
179798.5 ; 0.05060212
179800.3 ; 0.04443229
179802.0 ; 0.03939181
179803.8 ; 0.03479461
179805.5 ; 0.03106596
179807.3 ; 0.02767938
179809.0 ; 0.02493624
179810.8 ; 0.02244125
179812.5 ; 0.02041257
179814.3 ; 0.01855645
179816.0 ; 0.01703568
179817.8 ; 0.01563183
179819.5 ; 0.01447028
179823.0 ; 0.01248119
179826.4 ; 0.01094714
179829.7 ; 0.009735605
179833.1 ; 0.008703596
179836.4 ; 0.007864297
179839.8 ; 0.007131023
179843.1 ; 0.006521494
179846.4 ; 0.005993735
179849.7 ; 0.005533396
179856.4 ; 0.004762253
179863.1 ; 0.004157146
179869.8 ; 0.003673399
179876.4 ; 0.003285666
179885.3 ; 0.002866221
179894.2 ; 0.002534241
179903.1 ; 0.002266775
179912.0 ; 0.002048366
179920.9 ; 0.001867945
179929.8 ; 0.001717343
179938.7 ; 0.001590526
179947.6 ; 0.001483036
179965.4 ; 0.001312446
179983.2 ; 0.001183275
180001.0 ; 0.001083519
180018.8 ; 0.001005856
180044.3 ; 9.223787E-4
180069.7 ; 8.624449E-4
180095.1 ; 8.193588E-4
180120.5 ; 7.891765E-4
180146.0 ; 7.664699E-4
180171.4 ; 7.515604E-4
180222.2 ; 7.382096E-4
180278.2 ; 7.436753E-4
180334.1 ; 7.659653E-4
180390.1 ; 8.042494E-4
180446.0 ; 8.596627E-4
180502.0 ; 9.351613E-4
180557.9 ; 0.001036716
180613.9 ; 0.001173827
180641.9 ; 0.001260223
180669.8 ; 0.001361153
180695.3 ; 0.001470632
180720.7 ; 0.001598538
180746.1 ; 0.001748278
180771.5 ; 0.001926808
180794.4 ; 0.002122707
180817.3 ; 0.00235859
180840.2 ; 0.002646133
180863.0 ; 0.003000184
180885.9 ; 0.003447913
180908.8 ; 0.004021107
180920.3 ; 0.004372008
180931.7 ; 0.004776786
180943.1 ; 0.005252183
180954.5 ; 0.005815897
180964.7 ; 0.006415947
180974.9 ; 0.007133778
180985.1 ; 0.008008201
180995.2 ; 0.009087236
181000.3 ; 0.009742109
181005.4 ; 0.01049601
181010.5 ; 0.01137863
181015.6 ; 0.0124354
181020.7 ; 0.01374225
181025.8 ; 0.01544206
181028.4 ; 0.01654545
181030.9 ; 0.01783342
181033.4 ; 0.01943351
181035.9 ; 0.02147435
181037.5 ; 0.02309341
181039.1 ; 0.0250284
181040.7 ; 0.02735427
181042.3 ; 0.03015996
181043.9 ; 0.03354875
181045.5 ; 0.03763772
181047.1 ; 0.04255584
181048.6 ; 0.04804165
181050.2 ; 0.05495963
181051.8 ; 0.06311158
181053.4 ; 0.07261987
181055.0 ; 0.08358181
181056.6 ; 0.09605688
181058.2 ; 0.1100535
181059.8 ; 0.1255161
181061.3 ; 0.1412288
181066.1 ; 0.1969613
181070.9 ; 0.2524858
181074.2 ; 0.2832162
181075.8 ; 0.2943095
181077.4 ; 0.3023478
181080.0 ; 0.3082055
181082.6 ; 0.304799
181085.2 ; 0.292619
181087.0 ; 0.2797436
181088.8 ; 0.2639676
181092.3 ; 0.2278752
181096.7 ; 0.1798591
181098.9 ; 0.1575634
181101.1 ; 0.1375695
181102.8 ; 0.1240215
181104.5 ; 0.1122641
181106.2 ; 0.102325
181107.8 ; 0.09459445
181109.7 ; 0.08735014
181111.6 ; 0.08203802
181113.5 ; 0.07845465
181115.3 ; 0.07646686
181117.2 ; 0.07566819
181119.0 ; 0.07599152
181120.9 ; 0.07733966
181122.7 ; 0.07947678
181126.5 ; 0.08649157
181130.2 ; 0.09648984
181133.9 ; 0.1098681
181137.6 ; 0.1272459
181139.5 ; 0.1380182
181141.4 ; 0.1502445
181143.3 ; 0.1640965
181145.1 ; 0.1788844
181147.0 ; 0.1964306
181148.8 ; 0.2150514
181152.5 ; 0.2600256
181156.2 ; 0.3146585
181159.9 ; 0.3788886
181163.6 ; 0.4512115
181167.3 ; 0.5282655
181171.8 ; 0.6205638
181176.2 ; 0.698042
181178.4 ; 0.728169
181180.6 ; 0.7507342
181182.8 ; 0.7647047
181185.0 ; 0.7694216
181188.1 ; 0.7600125
181191.1 ; 0.7338623
181194.2 ; 0.6916157
181197.2 ; 0.6393882
181209.3 ; 0.3928686
181212.5 ; 0.3348669
181215.7 ; 0.2837898
181218.9 ; 0.2400128
181222.0 ; 0.2042997
181225.2 ; 0.1736791
181228.4 ; 0.1485369
181231.6 ; 0.1279662
181234.7 ; 0.1116009
181237.8 ; 0.09806674
181240.8 ; 0.08714
181243.9 ; 0.07765216
181246.9 ; 0.06987904
181250.0 ; 0.06302475
181253.0 ; 0.0573223
181256.0 ; 0.05237297
181259.0 ; 0.04804954
181262.1 ; 0.04413178
181265.1 ; 0.04078863
181271.2 ; 0.03508728
181277.3 ; 0.03052784
181283.3 ; 0.02687897
181289.1 ; 0.02395655
181294.9 ; 0.0214991
181300.7 ; 0.01941072
181306.4 ; 0.01764773
181312.2 ; 0.01609419
181318.0 ; 0.01474139
181323.8 ; 0.01355648
181329.5 ; 0.01253003
181341.1 ; 0.01078215
181352.6 ; 0.009399329
181364.2 ; 0.00826803
181375.7 ; 0.007345815
181386.7 ; 0.006608937
181397.7 ; 0.005985984
181408.7 ; 0.005454524
181419.6 ; 0.004998943
181430.6 ; 0.00459749
181441.6 ; 0.004245914
181463.5 ; 0.003666197
181485.5 ; 0.003207304
181507.4 ; 0.002841073
181529.3 ; 0.002542823
181551.2 ; 0.002296975
181580.1 ; 0.002037157
181609.0 ; 0.001825408
181637.9 ; 0.001652988
181666.7 ; 0.001511647
181695.6 ; 0.001393361
181724.4 ; 0.001294251
181753.3 ; 0.001210099
181782.1 ; 0.001138618
181839.9 ; 0.001023561
181897.6 ; 9.39696E-4
181955.3 ; 8.717111E-4
182013.0 ; 8.193586E-4
182096.2 ; 7.635944E-4
182179.3 ; 7.240482E-4
182262.5 ; 6.969024E-4
182345.6 ; 6.774075E-4
182511.9 ; 6.544385E-4
182678.2 ; 6.484078E-4
182853.8 ; 6.5468E-4
183029.3 ; 6.709466E-4
183380.3 ; 7.21572E-4
183555.9 ; 7.565925E-4
183731.4 ; 7.978311E-4
183819.2 ; 8.208534E-4
183906.9 ; 8.454295E-4
183994.7 ; 8.71671E-4
184082.4 ; 8.996252E-4
184156.3 ; 9.245752E-4
184193.3 ; 9.37553E-4
184230.2 ; 9.508581E-4
184267.2 ; 9.645473E-4
184304.1 ; 9.785539E-4
184341.1 ; 9.929617E-4
184378.0 ; 0.001007701
184428.9 ; 0.001028658
184454.3 ; 0.001039388
184479.7 ; 0.00105031
184505.1 ; 0.001061423
184530.5 ; 0.001072725
184555.9 ; 0.001084228
184581.3 ; 0.001095934
184632.1 ; 0.001119952
184682.9 ; 0.001144816
184733.7 ; 0.001170551
184784.5 ; 0.001197181
184823.8 ; 0.001218422
184863.1 ; 0.001240234
184902.4 ; 0.001262634
184941.6 ; 0.001285576
184980.9 ; 0.00130929
185020.1 ; 0.001333546
185059.4 ; 0.001358414
185098.6 ; 0.001383925
185177.2 ; 0.001437095
185255.7 ; 0.001493064
185334.2 ; 0.001552043
185412.7 ; 0.001614183
185513.5 ; 0.001698974
185614.2 ; 0.001789219
185715.0 ; 0.001885519
185815.7 ; 0.001988266
185916.5 ; 0.002097347
186017.2 ; 0.002213184
186118.0 ; 0.002336134
186218.7 ; 0.002465878
186315.7 ; 0.002599011
186412.7 ; 0.002738204
186509.7 ; 0.002883835
186606.7 ; 0.003043333
186800.7 ; 0.003430888
186849.2 ; 0.00357723
186897.7 ; 0.003778999
186922.0 ; 0.003935064
186946.2 ; 0.004148771
186958.4 ; 0.004300684
186970.5 ; 0.004497413
186982.6 ; 0.004763035
186994.7 ; 0.005141835
187001.5 ; 0.005432294
187008.3 ; 0.005807407
187015.1 ; 0.006307768
187021.8 ; 0.006993013
187025.2 ; 0.00745278
187028.6 ; 0.008025531
187032.0 ; 0.008761398
187035.3 ; 0.009711165
187037.0 ; 0.01033123
187038.7 ; 0.01107256
187040.4 ; 0.01196911
187042.1 ; 0.01306484
187043.8 ; 0.01441595
187045.5 ; 0.01609341
187047.2 ; 0.01818528
187048.8 ; 0.02062849
187050.0 ; 0.02282727
187051.2 ; 0.02539605
187052.4 ; 0.02839065
187053.6 ; 0.03187141
187054.8 ; 0.0359024
187056.0 ; 0.04055035
187057.2 ; 0.04588303
187058.4 ; 0.05196734
187059.6 ; 0.05886696
187060.8 ; 0.06663952
187062.0 ; 0.07533352
187063.2 ; 0.08498491
187064.4 ; 0.0956136
187065.6 ; 0.1072199
187068.0 ; 0.1332482
187070.6 ; 0.1651259
187073.1 ; 0.1982259
187078.1 ; 0.2643293
187081.1 ; 0.2978136
187084.0 ; 0.3211625
187086.0 ; 0.3305575
187088.0 ; 0.3337854
187090.2 ; 0.3299896
187092.4 ; 0.318782
187095.3 ; 0.2941171
187098.2 ; 0.2609785
187103.0 ; 0.1972934
187105.4 ; 0.1655354
187107.7 ; 0.1371359
187109.8 ; 0.1137433
187111.9 ; 0.09319224
187114.0 ; 0.07562825
187116.0 ; 0.06162263
187117.1 ; 0.05498845
187118.1 ; 0.04957219
187119.1 ; 0.04470508
187120.1 ; 0.0403495
187121.2 ; 0.03610273
187122.2 ; 0.03269433
187123.2 ; 0.02967664
187124.2 ; 0.02701208
187125.8 ; 0.02339431
187127.3 ; 0.02061945
187128.8 ; 0.01833925
187130.3 ; 0.01646648
187131.8 ; 0.01492646
187133.3 ; 0.01365626
187134.8 ; 0.01260373
187136.3 ; 0.01172616
187137.8 ; 0.010989
187139.3 ; 0.01036459
187142.3 ; 0.009370579
187145.3 ; 0.008618064
187148.3 ; 0.008028909
187151.3 ; 0.007554423
187154.3 ; 0.007163603
187160.3 ; 0.006557671
187166.3 ; 0.006111224
187172.3 ; 0.00577085
187180.0 ; 0.005439997
187187.6 ; 0.005194671
187202.8 ; 0.004856878
187218.0 ; 0.004638666
187233.2 ; 0.004491408
187263.6 ; 0.00432396
187294.0 ; 0.004235204
187354.8 ; 0.004170472
187415.6 ; 0.004158616
187740.0 ; 0.004223112
187966.3 ; 0.004171683
188192.5 ; 0.00401165
188418.8 ; 0.003764073
188645.0 ; 0.003463516
188871.3 ; 0.003145409
189097.5 ; 0.002842248
189323.8 ; 0.002588105
189436.9 ; 0.00249978
189550.0 ; 0.00246637
189620.2 ; 0.002503124
189655.3 ; 0.002551433
189690.3 ; 0.00263393
189725.4 ; 0.002762449
189760.4 ; 0.002981599
189778.0 ; 0.003141042
189795.5 ; 0.003351058
189813.0 ; 0.003638117
189830.5 ; 0.004038062
189840.5 ; 0.004339494
189850.5 ; 0.004715105
189860.5 ; 0.005192822
189870.4 ; 0.005809349
189875.4 ; 0.006194775
189880.4 ; 0.006644882
189885.4 ; 0.007175335
189890.3 ; 0.007793432
189895.3 ; 0.008553017
189900.3 ; 0.009483838
189905.3 ; 0.01064624
189910.2 ; 0.01209706
189914.4 ; 0.01368315
189918.6 ; 0.01571033
189920.7 ; 0.0169402
189922.8 ; 0.01834896
189924.9 ; 0.01996805
189927.0 ; 0.02183337
189929.1 ; 0.02398501
189931.2 ; 0.02646654
189933.3 ; 0.02932353
189935.4 ; 0.0326013
189937.5 ; 0.03634176
189939.6 ; 0.04057933
189941.7 ; 0.04533596
189943.7 ; 0.05035261
189948.1 ; 0.06294598
189952.4 ; 0.07679649
189956.7 ; 0.0910439
189961.0 ; 0.1041282
189965.5 ; 0.1148116
189970.0 ; 0.1211493
189975.0 ; 0.1230531
189979.9 ; 0.1217301
189984.9 ; 0.1213179
189987.4 ; 0.1231097
189989.8 ; 0.1268943
189991.7 ; 0.1316495
189993.6 ; 0.1381523
189995.5 ; 0.1465009
189998.9 ; 0.1660021
190002.2 ; 0.1897623
190008.9 ; 0.2440992
190011.7 ; 0.2644249
190014.5 ; 0.2803181
190017.3 ; 0.2899949
190020.0 ; 0.2922938
190022.6 ; 0.2875689
190025.2 ; 0.2762823
190027.8 ; 0.2592539
190030.3 ; 0.23864
190037.6 ; 0.1676053
190041.2 ; 0.133747
190043.0 ; 0.1183369
190044.8 ; 0.1041924
190046.5 ; 0.09208101
190048.1 ; 0.08181227
190049.8 ; 0.07208486
190051.4 ; 0.06399736
190053.1 ; 0.05646584
190054.7 ; 0.0502949
190056.3 ; 0.04492732
190057.9 ; 0.04027619
190059.6 ; 0.03602395
190061.2 ; 0.03258571
190062.8 ; 0.02961806
190064.4 ; 0.02705374
190066.1 ; 0.02470453
190067.7 ; 0.02279229
190070.9 ; 0.01966314
190074.4 ; 0.01703926
190077.8 ; 0.01505629
190081.3 ; 0.01343001
190084.7 ; 0.01214491
190088.2 ; 0.01104871
190091.6 ; 0.0101529
190095.1 ; 0.009366959
190098.5 ; 0.008709317
190105.4 ; 0.007619826
190112.3 ; 0.006772783
190119.2 ; 0.00609901
190126.1 ; 0.00555296
190135.9 ; 0.004937114
190145.7 ; 0.004455618
190155.5 ; 0.004069956
190165.3 ; 0.003755595
190175.1 ; 0.003495755
190184.9 ; 0.003278247
190204.5 ; 0.002937198
190224.1 ; 0.00268439
190243.7 ; 0.002487238
190263.3 ; 0.002330191
190282.8 ; 0.002203588
190315.5 ; 0.002040689
190348.1 ; 0.001914356
190413.4 ; 0.001731432
190478.7 ; 0.001603901
190544.0 ; 0.001510482
190674.6 ; 0.001364249
190805.2 ; 0.001259666
190935.8 ; 0.001172854
191066.4 ; 0.001101951
191327.5 ; 9.853551E-4
191513.3 ; 9.2297E-4
191699.0 ; 8.756684E-4
191884.7 ; 8.45648E-4
192070.4 ; 8.395196E-4
192143.0 ; 8.471511E-4
192215.6 ; 8.636126E-4
192288.2 ; 8.90988E-4
192360.7 ; 9.315101E-4
192433.3 ; 9.981275E-4
192469.6 ; 0.001044927
192505.8 ; 0.001103605
192542.1 ; 0.00117806
192578.4 ; 0.001272836
192614.7 ; 0.001396534
192650.9 ; 0.001562705
192674.1 ; 0.001699549
192697.3 ; 0.001868699
192720.5 ; 0.002080804
192743.7 ; 0.002351074
192761.2 ; 0.002604973
192778.6 ; 0.002914868
192796.0 ; 0.003305645
192813.4 ; 0.003805059
192822.1 ; 0.004107921
192830.8 ; 0.004455506
192839.5 ; 0.004857067
192848.2 ; 0.005324328
192856.9 ; 0.005872161
192865.6 ; 0.006519497
192874.3 ; 0.007291284
192883.0 ; 0.008222484
192891.0 ; 0.009262114
192899.0 ; 0.01053246
192907.0 ; 0.01210729
192914.9 ; 0.01406341
192918.9 ; 0.01525058
192922.9 ; 0.01660249
192926.9 ; 0.01815111
192930.9 ; 0.01993675
192934.9 ; 0.02201085
192938.9 ; 0.02443992
192942.9 ; 0.027311
192946.8 ; 0.03064559
192950.8 ; 0.03476447
192954.8 ; 0.03979407
192958.8 ; 0.04600862
192962.8 ; 0.05377294
192966.8 ; 0.06356216
192968.8 ; 0.06939745
192970.8 ; 0.07597084
192972.8 ; 0.08337245
192974.8 ; 0.09169503
192976.8 ; 0.1010302
192978.7 ; 0.1109146
192982.5 ; 0.1338914
192986.3 ; 0.1613301
192990.1 ; 0.1929986
192993.9 ; 0.2279448
193001.5 ; 0.2995665
193005.3 ; 0.3303613
193009.0 ; 0.3529519
193012.0 ; 0.3641112
193015.0 ; 0.3678812
193018.4 ; 0.3628625
193021.7 ; 0.349043
193025.0 ; 0.3277215
193028.3 ; 0.3007952
193041.5 ; 0.178682
193045.1 ; 0.1502592
193048.7 ; 0.1257846
193052.3 ; 0.1052791
193055.9 ; 0.08842759
193059.5 ; 0.07474322
193063.1 ; 0.06369055
193066.7 ; 0.05476294
193070.3 ; 0.04752109
193073.8 ; 0.04175367
193077.2 ; 0.03710014
193080.7 ; 0.03308523
193084.1 ; 0.02978784
193087.6 ; 0.02689296
193091.0 ; 0.02447572
193094.4 ; 0.0223782
193097.8 ; 0.02054621
193101.3 ; 0.0188923
193104.7 ; 0.01747553
193111.6 ; 0.01506452
193118.5 ; 0.0131369
193125.3 ; 0.01159223
193131.9 ; 0.01035165
193138.4 ; 0.009324534
193145.0 ; 0.008438246
193151.5 ; 0.007689331
193158.1 ; 0.007031528
193164.6 ; 0.006467469
193177.7 ; 0.005531157
193190.8 ; 0.004798574
193203.9 ; 0.004214589
193217.0 ; 0.003741585
193230.0 ; 0.003356556
193246.4 ; 0.002962631
193262.8 ; 0.002642925
193279.2 ; 0.002379132
193295.5 ; 0.002161241
193311.9 ; 0.001977164
193328.2 ; 0.001822031
193344.6 ; 0.001688487
193360.9 ; 0.001574001
193393.6 ; 0.001387138
193426.3 ; 0.001245138
193459.0 ; 0.001129572
193491.7 ; 0.001036621
193546.7 ; 9.165973E-4
193601.6 ; 8.27781E-4
193656.6 ; 7.596599E-4
193711.5 ; 7.072678E-4
193766.5 ; 6.651021E-4
193821.4 ; 6.305518E-4
193931.2 ; 5.776148E-4
194041.1 ; 5.405859E-4
194151.0 ; 5.158247E-4
194260.9 ; 4.972513E-4
194370.7 ; 4.844897E-4
194538.2 ; 4.79049E-4
194627.2 ; 4.827697E-4
194716.2 ; 4.92366E-4
194805.2 ; 5.093416E-4
194894.1 ; 5.363358E-4
194983.1 ; 5.778642E-4
195027.6 ; 6.051179E-4
195072.1 ; 6.389096E-4
195116.6 ; 6.821887E-4
195161.1 ; 7.367892E-4
195205.6 ; 8.065372E-4
195250.0 ; 8.968226E-4
195291.8 ; 0.001007013
195319.3 ; 0.001097983
195346.8 ; 0.001209711
195374.3 ; 0.001347483
195401.8 ; 0.001519797
195429.3 ; 0.001739001
195443.1 ; 0.001872103
195456.8 ; 0.00202344
195470.6 ; 0.002199054
195484.3 ; 0.002400749
195498.0 ; 0.002634732
195511.7 ; 0.00290959
195526.1 ; 0.003255962
195540.5 ; 0.003676715
195554.9 ; 0.004193242
195569.2 ; 0.004831315
195583.6 ; 0.005643837
195590.8 ; 0.006133208
195598.0 ; 0.006691712
195605.2 ; 0.007332603
195612.4 ; 0.008072162
