Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
139588.9 ; 5.551082
139726.1 ; 6.834648
139863.2 ; 8.320618
140000.4 ; 9.918872
140137.5 ; 11.62177
140308.8 ; 13.76841
140480.0 ; 15.74256
140626.5 ; 17.13606
140772.9 ; 18.1607
140919.4 ; 18.79988
140992.6 ; 19.03264
141029.2 ; 19.08845
141065.8 ; 19.12171
141082.2 ; 19.13033
141090.4 ; 19.13301
141098.5 ; 19.1348
141102.6 ; 19.13554
141104.7 ; 19.13596
141106.7 ; 19.13647
141108.8 ; 19.13724
141110.8 ; 19.13837
141111.9 ; 19.13925
141112.9 ; 19.14028
141113.9 ; 19.14157
141114.9 ; 19.14319
141116.0 ; 19.14545
141117.0 ; 19.14803
141118.0 ; 19.15121
141119.0 ; 19.15512
141120.1 ; 19.1604
141121.1 ; 19.16626
141122.1 ; 19.17328
141123.1 ; 19.18162
141124.2 ; 19.19252
141125.2 ; 19.20418
141126.2 ; 19.21767
141127.2 ; 19.23314
141128.2 ; 19.25071
141129.2 ; 19.27049
141130.2 ; 19.29254
141131.2 ; 19.31689
141132.5 ; 19.35189
141133.8 ; 19.39048
141136.4 ; 19.47648
141141.6 ; 19.6595
141143.7 ; 19.7238
141145.7 ; 19.77224
141147.9 ; 19.80614
141149.0 ; 19.81427
141150.0 ; 19.81626
141150.1 ; 19.81617
141150.4 ; 19.81559
141150.6 ; 19.81494
141151.0 ; 19.81302
141152.1 ; 19.80349
141152.2 ; 19.80232
141152.3 ; 19.80111
141152.5 ; 19.79852
141152.6 ; 19.79716
141152.8 ; 19.79428
141153.5 ; 19.78273
141154.1 ; 19.77106
141155.4 ; 19.74062
141158.2 ; 19.65571
141160.9 ; 19.55885
141165.2 ; 19.40299
141167.3 ; 19.33554
141168.4 ; 19.30377
141169.4 ; 19.27721
141170.5 ; 19.25064
141171.6 ; 19.22682
141172.7 ; 19.2057
141173.7 ; 19.18872
141174.8 ; 19.17234
141175.8 ; 19.15938
141176.9 ; 19.14705
141177.9 ; 19.13741
141179.1 ; 19.12757
141180.3 ; 19.11936
141181.5 ; 19.11252
141182.7 ; 19.10682
141183.9 ; 19.10204
141185.1 ; 19.09801
141186.3 ; 19.09457
141187.5 ; 19.09158
141188.7 ; 19.08896
141189.9 ; 19.0866
141192.3 ; 19.08243
141194.7 ; 19.0787
141197.1 ; 19.07518
141201.9 ; 19.06834
141206.7 ; 19.06143
141216.2 ; 19.04713
141232.0 ; 19.02108
141247.7 ; 18.99198
141279.2 ; 18.9273
141342.2 ; 18.75842
141468.1 ; 18.33179
141719.9 ; 17.24052
141845.8 ; 16.63028
141971.7 ; 16.00865
142097.6 ; 15.3886
142160.6 ; 15.08504
142192.1 ; 14.93356
142223.5 ; 14.78456
142238.8 ; 14.71247
142246.4 ; 14.67675
142254.0 ; 14.64107
142257.9 ; 14.62279
142261.7 ; 14.60503
142263.6 ; 14.59621
142265.5 ; 14.58746
142267.4 ; 14.57884
142269.3 ; 14.57043
142270.3 ; 14.56613
142271.2 ; 14.56237
142272.2 ; 14.55833
142273.1 ; 14.55487
142274.1 ; 14.55124
142275.0 ; 14.54822
142276.0 ; 14.54521
142276.9 ; 14.54286
142277.9 ; 14.54073
142278.8 ; 14.53933
142279.8 ; 14.53845
142280.7 ; 14.53836
142281.7 ; 14.53916
142282.6 ; 14.54079
142283.6 ; 14.54377
142284.5 ; 14.54761
142285.4 ; 14.55265
142286.3 ; 14.55901
142287.2 ; 14.56677
142288.1 ; 14.57603
142289.0 ; 14.58685
142289.9 ; 14.59929
142290.8 ; 14.61337
142291.7 ; 14.62909
142293.5 ; 14.66528
142295.3 ; 14.70716
142298.9 ; 14.80193
142301.8 ; 14.87843
142304.6 ; 14.93989
142305.9 ; 14.96106
142307.2 ; 14.97619
142308.5 ; 14.98452
142309.3 ; 14.98605
142309.9 ; 14.98533
142310.0 ; 14.98505
142310.1 ; 14.98473
142310.4 ; 14.9835
142310.7 ; 14.98186
142311.4 ; 14.97648
142312.4 ; 14.96505
142312.5 ; 14.96367
142312.9 ; 14.95774
142313.3 ; 14.95114
142314.6 ; 14.92535
142315.9 ; 14.89355
142317.5 ; 14.84754
142319.1 ; 14.79587
142322.3 ; 14.68415
142324.1 ; 14.62129
142325.8 ; 14.56464
142327.5 ; 14.51213
142329.2 ; 14.46468
142330.1 ; 14.44179
142331.0 ; 14.42048
142331.9 ; 14.40073
142332.7 ; 14.38446
142333.6 ; 14.36756
142334.4 ; 14.35371
142335.3 ; 14.33939
142336.1 ; 14.3277
142337.0 ; 14.31564
142337.8 ; 14.3058
142338.6 ; 14.29672
142339.4 ; 14.28833
142340.3 ; 14.27962
142341.1 ; 14.27247
142341.9 ; 14.26579
142342.7 ; 14.25955
142343.6 ; 14.25297
142344.4 ; 14.24746
142345.2 ; 14.24224
142346.0 ; 14.23725
142346.8 ; 14.23247
142347.6 ; 14.22786
142348.4 ; 14.22341
142349.2 ; 14.21908
142350.9 ; 14.21021
142352.5 ; 14.20218
142354.2 ; 14.19388
142355.8 ; 14.18621
142359.1 ; 14.17068
142362.3 ; 14.15585
142368.9 ; 14.12563
142375.4 ; 14.09617
142388.4 ; 14.03781
142414.6 ; 13.92185
142440.7 ; 13.80822
142545.3 ; 13.36544
142692.2 ; 12.78099
142839.1 ; 12.24273
142986.0 ; 11.73304
143132.8 ; 11.27077
143279.7 ; 10.83042
143426.6 ; 10.43189
143720.3 ; 9.709473
144014.1 ; 9.095364
144307.8 ; 8.560758
144601.5 ; 8.09183
144895.2 ; 7.678877
145174.3 ; 7.334794
145453.3 ; 7.026641
146011.4 ; 6.49921
146569.5 ; 6.060953
147127.5 ; 5.697371
147406.6 ; 5.534395
147685.6 ; 5.385767
147964.6 ; 5.243104
148243.6 ; 5.115417
148801.7 ; 4.878049
149359.7 ; 4.667558
149477.2 ; 4.626372
149594.7 ; 4.586109
149668.2 ; 4.561285
149704.9 ; 4.548956
149723.3 ; 4.54277
149732.5 ; 4.539671
149741.6 ; 4.536597
149748.3 ; 4.534327
149755.0 ; 4.532047
149761.7 ; 4.529756
149768.3 ; 4.527483
149771.7 ; 4.526306
149775.0 ; 4.525159
149778.3 ; 4.524013
149780.0 ; 4.523428
149781.6 ; 4.522884
149783.3 ; 4.522321
149784.2 ; 4.522032
149785.0 ; 4.521783
149785.9 ; 4.521514
149786.7 ; 4.521287
149787.5 ; 4.521076
149788.3 ; 4.520883
149789.2 ; 4.520695
149790.0 ; 4.520557
149790.8 ; 4.520455
149791.6 ; 4.520395
149792.5 ; 4.520388
149793.3 ; 4.520448
149794.1 ; 4.520581
149794.9 ; 4.5208
149795.5 ; 4.521029
149796.0 ; 4.521269
149796.6 ; 4.521621
149797.1 ; 4.521973
149797.7 ; 4.522473
149798.2 ; 4.522961
149798.8 ; 4.52364
149799.3 ; 4.524291
149799.9 ; 4.525182
149800.4 ; 4.526024
149801.5 ; 4.528229
149802.6 ; 4.53098
149803.6 ; 4.534016
149804.7 ; 4.538014
149805.8 ; 4.542775
149806.9 ; 4.548365
149808.0 ; 4.554842
149809.1 ; 4.562252
149810.2 ; 4.570621
149811.3 ; 4.579954
149812.3 ; 4.589257
149814.5 ; 4.612244
149816.7 ; 4.637994
149821.0 ; 4.690802
149823.2 ; 4.715287
149825.4 ; 4.73523
149827.6 ; 4.748716
149828.7 ; 4.752583
149829.4 ; 4.753969
149829.9 ; 4.754436
149830.0 ; 4.754476
149830.1 ; 4.754499
149830.4 ; 4.754463
149830.6 ; 4.754351
149831.2 ; 4.753593
149832.2 ; 4.75094
149832.4 ; 4.750205
149832.6 ; 4.749403
149832.7 ; 4.748977
149832.9 ; 4.748076
149833.6 ; 4.744414
149834.2 ; 4.740668
149835.4 ; 4.731614
149837.9 ; 4.707133
149840.4 ; 4.677505
149845.5 ; 4.613838
149846.8 ; 4.598947
149848.0 ; 4.586123
149849.3 ; 4.573364
149850.5 ; 4.562703
149851.3 ; 4.556206
149852.1 ; 4.550196
149852.9 ; 4.544666
149853.6 ; 4.540209
149854.4 ; 4.535537
149855.1 ; 4.531803
149855.9 ; 4.527919
149856.6 ; 4.524837
149857.4 ; 4.521651
149858.1 ; 4.519139
149858.9 ; 4.516557
149859.6 ; 4.514531
149860.4 ; 4.512457
149861.1 ; 4.510834
149861.9 ; 4.509176
149862.6 ; 4.507881
149863.4 ; 4.506558
149864.1 ; 4.505522
149864.9 ; 4.504462
149865.6 ; 4.50363
149866.4 ; 4.502773
149867.1 ; 4.502095
149867.9 ; 4.501392
149868.6 ; 4.50083
149869.4 ; 4.500241
149870.1 ; 4.499766
149870.9 ; 4.499261
149871.6 ; 4.498848
149872.4 ; 4.498404
149873.1 ; 4.498037
149873.9 ; 4.497637
149874.6 ; 4.497302
149875.5 ; 4.496888
149876.3 ; 4.496534
149877.9 ; 4.495856
149879.6 ; 4.495167
149881.2 ; 4.494541
149882.9 ; 4.493892
149884.5 ; 4.493293
149887.7 ; 4.49212
149891.0 ; 4.490936
149894.2 ; 4.489805
149900.7 ; 4.487548
149907.2 ; 4.48533
149913.7 ; 4.483142
149926.7 ; 4.478828
149946.1 ; 4.472494
149965.4 ; 4.466275
150004.0 ; 4.453983
150081.3 ; 4.429793
150235.9 ; 4.382597
150545.1 ; 4.293401
150854.3 ; 4.205976
151163.5 ; 4.125109
151781.9 ; 3.971257
152400.2 ; 3.829388
152657.2 ; 3.773665
152914.2 ; 3.719472
153099.0 ; 3.681354
153191.4 ; 3.662495
153283.7 ; 3.6438
153376.1 ; 3.625183
153422.3 ; 3.615907
153468.4 ; 3.606664
153514.6 ; 3.597404
153560.8 ; 3.588142
153583.9 ; 3.583505
153607.0 ; 3.578864
153630.1 ; 3.574217
153653.1 ; 3.569583
153672.2 ; 3.565728
153691.3 ; 3.561869
153710.4 ; 3.558008
153729.4 ; 3.554169
153748.5 ; 3.550322
153758.1 ; 3.548398
153767.6 ; 3.546506
153777.2 ; 3.54461
153786.7 ; 3.542759
153796.2 ; 3.540944
153805.7 ; 3.539182
153814.3 ; 3.537653
153822.8 ; 3.536232
153831.3 ; 3.534938
153839.8 ; 3.533832
153844.1 ; 3.533371
153848.4 ; 3.532998
153852.7 ; 3.532736
153856.9 ; 3.532614
153861.2 ; 3.532667
153865.4 ; 3.532941
153869.7 ; 3.533522
153873.9 ; 3.534478
153878.2 ; 3.536003
153882.5 ; 3.538305
153884.7 ; 3.539895
153886.8 ; 3.541758
153888.9 ; 3.544045
153891.0 ; 3.54688
153893.2 ; 3.550628
153895.3 ; 3.555213
153897.4 ; 3.561161
153899.5 ; 3.569025
153900.6 ; 3.574166
153901.7 ; 3.580199
153902.8 ; 3.587309
153903.8 ; 3.59489
153904.9 ; 3.604698
153905.9 ; 3.6152
153907.0 ; 3.628824
153908.0 ; 3.643426
153909.1 ; 3.662363
153910.2 ; 3.684825
153911.3 ; 3.71141
153912.3 ; 3.739712
153913.4 ; 3.776058
153914.5 ; 3.818616
153915.6 ; 3.868202
153916.6 ; 3.920085
153917.7 ; 3.985428
153918.8 ; 4.060235
153919.9 ; 4.145283
153920.9 ; 4.232065
153922.0 ; 4.33846
153923.0 ; 4.445451
153925.1 ; 4.702443
153927.5 ; 5.047664
153929.9 ; 5.439016
153934.6 ; 6.265247
153937.4 ; 6.723607
153940.1 ; 7.08115
153942.4 ; 7.287432
153944.7 ; 7.382917
153945.0 ; 7.38662
153946.2 ; 7.380901
153947.4 ; 7.342645
153949.8 ; 7.173824
153952.7 ; 6.829996
153955.5 ; 6.397422
153960.3 ; 5.576574
153962.7 ; 5.188669
153965.1 ; 4.842556
153966.3 ; 4.688575
153967.5 ; 4.548154
153968.7 ; 4.421399
153969.9 ; 4.308065
153971.1 ; 4.207628
153972.3 ; 4.119347
153973.5 ; 4.042327
153974.7 ; 3.975583
153975.9 ; 3.918083
153977.1 ; 3.868794
153978.3 ; 3.826713
153979.5 ; 3.790892
153980.7 ; 3.760458
153981.9 ; 3.734619
153983.1 ; 3.712669
153984.2 ; 3.695436
153985.4 ; 3.679285
153986.5 ; 3.666524
153987.7 ; 3.654465
153988.8 ; 3.644843
153990.0 ; 3.635646
153991.1 ; 3.628216
153993.3 ; 3.615643
153995.6 ; 3.60498
153997.9 ; 3.596157
154000.2 ; 3.588698
154002.4 ; 3.582538
154004.7 ; 3.576895
154007.0 ; 3.571907
154011.5 ; 3.56361
154016.0 ; 3.556767
154020.5 ; 3.550995
154024.3 ; 3.546761
154028.2 ; 3.542901
154032.0 ; 3.539525
154035.9 ; 3.536386
154039.7 ; 3.533594
154047.3 ; 3.528638
154054.9 ; 3.524335
154062.5 ; 3.520526
154069.2 ; 3.517487
154075.9 ; 3.514689
154082.6 ; 3.512087
154089.3 ; 3.509649
154096.0 ; 3.507347
154102.7 ; 3.505162
154116.0 ; 3.501105
154131.3 ; 3.496789
154146.6 ; 3.492748
154161.9 ; 3.488919
154177.2 ; 3.485255
154200.1 ; 3.480006
154223.0 ; 3.474977
154245.0 ; 3.470295
154267.0 ; 3.46572
154289.0 ; 3.461235
154310.9 ; 3.456844
154354.9 ; 3.448199
154398.8 ; 3.439767
154442.8 ; 3.43142
154486.7 ; 3.423208
154574.6 ; 3.407016
154662.5 ; 3.391064
154750.4 ; 3.375314
154926.2 ; 3.344231
155293.1 ; 3.281022
155660.0 ; 3.219566
156026.9 ; 3.159302
156393.7 ; 3.100479
157127.4 ; 2.983993
157861.1 ; 2.869864
158671.3 ; 2.74511
159076.4 ; 2.682541
159481.5 ; 2.619578
159886.6 ; 2.556065
160291.7 ; 2.491591
160494.3 ; 2.458893
160696.8 ; 2.425965
160798.1 ; 2.409367
160899.3 ; 2.392708
161000.6 ; 2.375976
161051.2 ; 2.367609
161101.8 ; 2.359234
161147.7 ; 2.351641
161193.6 ; 2.344063
161239.5 ; 2.336508
161285.3 ; 2.329009
161331.2 ; 2.321568
161354.1 ; 2.317898
161377.0 ; 2.314265
161400.0 ; 2.310666
161422.9 ; 2.307146
161445.8 ; 2.30371
161468.7 ; 2.300374
161487.9 ; 2.297688
161507.0 ; 2.295156
161526.1 ; 2.292802
161545.2 ; 2.290688
161564.3 ; 2.288905
161573.9 ; 2.288176
161583.4 ; 2.287593
161593.0 ; 2.287171
161602.5 ; 2.286954
161612.1 ; 2.286991
161621.6 ; 2.287353
161630.7 ; 2.288089
161639.8 ; 2.289308
161648.9 ; 2.291157
161657.9 ; 2.293805
161667.0 ; 2.297601
161671.6 ; 2.300079
161676.1 ; 2.302962
161680.7 ; 2.306474
161685.2 ; 2.310588
161689.7 ; 2.315529
161694.2 ; 2.321504
161699.3 ; 2.329876
161704.3 ; 2.340261
161709.3 ; 2.353589
161711.8 ; 2.361713
161714.3 ; 2.371079
161716.8 ; 2.38197
161719.3 ; 2.394766
161721.8 ; 2.409995
161724.3 ; 2.42841
161726.8 ; 2.451105
161729.3 ; 2.479705
161730.6 ; 2.497673
161731.8 ; 2.516631
161733.1 ; 2.540256
161734.3 ; 2.565477
161735.7 ; 2.599911
161737.0 ; 2.637727
161738.3 ; 2.682354
161739.6 ; 2.735164
161740.9 ; 2.797751
161742.2 ; 2.871948
161743.5 ; 2.959823
161744.8 ; 3.063676
161746.2 ; 3.196253
161747.5 ; 3.341444
161748.8 ; 3.510707
161750.1 ; 3.706759
161751.4 ; 3.932174
161752.7 ; 4.189235
161754.0 ; 4.479763
161755.3 ; 4.804933
161756.7 ; 5.194223
161758.0 ; 5.591239
161760.6 ; 6.478566
161765.8 ; 8.483269
161769.1 ; 9.719554
161770.8 ; 10.27657
161772.4 ; 10.72253
161775.2 ; 11.26687
161776.6 ; 11.40783
161778.0 ; 11.45403
161780.7 ; 11.27243
161783.4 ; 10.75734
161786.4 ; 9.869493
161789.4 ; 8.767912
161794.1 ; 6.928783
161796.5 ; 6.055808
161798.8 ; 5.30898
161800.0 ; 4.960436
161801.2 ; 4.641624
161802.4 ; 4.352701
161803.5 ; 4.113667
161804.7 ; 3.88006
161805.9 ; 3.673321
161807.1 ; 3.491629
161808.2 ; 3.345346
161809.4 ; 3.205883
161810.6 ; 3.085306
161811.8 ; 2.981486
161812.9 ; 2.899295
161814.1 ; 2.82201
161815.3 ; 2.755929
161816.5 ; 2.699456
161817.6 ; 2.654916
161818.8 ; 2.61304
161819.9 ; 2.579898
161821.0 ; 2.551017
161822.1 ; 2.525764
161823.3 ; 2.501721
161824.4 ; 2.4824
161826.6 ; 2.450037
161828.9 ; 2.423074
161831.1 ; 2.402102
161833.4 ; 2.383919
161835.6 ; 2.369251
161837.9 ; 2.356124
161840.1 ; 2.345246
161842.4 ; 2.335288
161844.6 ; 2.326878
161849.1 ; 2.312355
161853.6 ; 2.300583
161858.1 ; 2.290849
161862.6 ; 2.282663
161867.1 ; 2.275675
161871.6 ; 2.269632
161876.1 ; 2.264348
161880.6 ; 2.259681
161885.1 ; 2.255522
161889.6 ; 2.251785
161898.6 ; 2.245319
161907.6 ; 2.23988
161916.6 ; 2.235197
161925.5 ; 2.231128
161935.4 ; 2.227101
161945.2 ; 2.223506
161955.1 ; 2.220176
161964.9 ; 2.217118
161974.8 ; 2.214222
161984.6 ; 2.211512
161994.5 ; 2.208902
162004.3 ; 2.206423
162024.0 ; 2.201686
162043.7 ; 2.197197
162063.4 ; 2.192891
162083.0 ; 2.188728
162108.7 ; 2.183405
162134.4 ; 2.178198
162160.1 ; 2.173072
162185.8 ; 2.168004
162211.5 ; 2.162975
162237.2 ; 2.157974
162288.5 ; 2.148044
162339.9 ; 2.138119
162391.2 ; 2.128215
162442.6 ; 2.118271
162493.9 ; 2.108315
162569.3 ; 2.093591
162644.6 ; 2.078796
162795.2 ; 2.048804
163096.5 ; 1.987046
163288.3 ; 1.94627
163480.0 ; 1.904255
163863.5 ; 1.815531
164247.0 ; 1.720419
164438.8 ; 1.671004
164630.5 ; 1.617373
164822.3 ; 1.563712
165014.0 ; 1.506237
165397.5 ; 1.381753
165589.3 ; 1.314294
165781.0 ; 1.242916
165972.7 ; 1.167173
166164.4 ; 1.086457
166356.2 ; 0.9997203
166547.9 ; 0.9068823
166739.7 ; 0.8075604
166835.6 ; 0.756358
166931.4 ; 0.7026066
167123.2 ; 0.5896011
167219.1 ; 0.5306772
167314.9 ; 0.4704625
167410.8 ; 0.4091294
167506.7 ; 0.3471835
167602.6 ; 0.2852776
167698.4 ; 0.2245085
167797.7 ; 0.1644409
167847.4 ; 0.1360737
167897.0 ; 0.1096594
167946.7 ; 0.08519873
167971.5 ; 0.07412797
167996.3 ; 0.06386585
168021.2 ; 0.05447527
168046.0 ; 0.04612181
168070.8 ; 0.03885584
168083.2 ; 0.03571569
168095.6 ; 0.03291632
168116.2 ; 0.02906064
168126.5 ; 0.02752906
168136.7 ; 0.02628879
168147.0 ; 0.02532838
168157.3 ; 0.0246749
168167.6 ; 0.02434247
168177.8 ; 0.02434411
168187.3 ; 0.02465491
168196.7 ; 0.02526865
168206.1 ; 0.02619968
168215.5 ; 0.02746117
168225.0 ; 0.0290858
168234.4 ; 0.03105374
168243.8 ; 0.03339506
168253.2 ; 0.03612517
168262.7 ; 0.03929571
168272.1 ; 0.04285677
168281.5 ; 0.04685691
168290.9 ; 0.05131419
168309.7 ; 0.06167619
168328.5 ; 0.07410235
168340.5 ; 0.083192
168352.5 ; 0.09324116
168364.5 ; 0.1043005
168376.5 ; 0.1164227
168400.5 ; 0.1440822
168424.4 ; 0.1766098
168448.4 ; 0.2150753
168472.3 ; 0.2591808
168496.3 ; 0.3101262
168520.2 ; 0.3682822
168538.8 ; 0.4191857
168557.3 ; 0.4751325
168575.9 ; 0.5371577
168594.4 ; 0.6051101
168613.0 ; 0.6801977
168631.5 ; 0.7621215
168650.1 ; 0.8524261
168668.6 ; 0.9507391
168705.7 ; 1.176063
168742.8 ; 1.44409
168779.9 ; 1.761454
168817.0 ; 2.134911
168844.3 ; 2.45126
168871.5 ; 2.804966
168898.7 ; 3.200765
168925.9 ; 3.642498
168953.2 ; 4.136379
168980.4 ; 4.683746
168994.0 ; 4.979503
169007.6 ; 5.291279
169021.2 ; 5.622128
169034.8 ; 5.97454
169044.9 ; 6.252223
169054.9 ; 6.543118
169064.9 ; 6.853545
169074.9 ; 7.189688
169080.0 ; 7.37418
169085.0 ; 7.56605
169090.0 ; 7.771363
169095.0 ; 7.993602
169100.0 ; 8.237694
169105.0 ; 8.510836
169110.0 ; 8.823889
169112.5 ; 9.000331
169115.0 ; 9.193743
169118.8 ; 9.528828
169122.6 ; 9.929594
169124.5 ; 10.1621
169126.4 ; 10.42115
169128.3 ; 10.7114
169130.1 ; 11.02
169132.0 ; 11.38702
169133.9 ; 11.80296
169135.8 ; 12.27496
169137.7 ; 12.81038
169139.6 ; 13.41641
169141.5 ; 14.09959
169143.4 ; 14.8651
169145.2 ; 15.66907
169147.2 ; 16.65238
169149.1 ; 17.67046
169153.0 ; 19.97462
169160.8 ; 24.82282
169163.6 ; 26.32225
169166.4 ; 27.51656
169169.2 ; 28.31014
169172.0 ; 28.6385
169174.2 ; 28.55368
169176.3 ; 28.19864
169178.4 ; 27.59782
169180.5 ; 26.78474
169184.8 ; 24.64078
169189.0 ; 22.24988
169194.1 ; 19.44322
169196.6 ; 18.225
169199.1 ; 17.14628
169201.6 ; 16.21536
169204.1 ; 15.42951
169206.6 ; 14.77843
169209.1 ; 14.24738
169210.8 ; 13.94641
169212.4 ; 13.70216
169215.6 ; 13.31036
169218.8 ; 13.02292
169222.0 ; 12.81515
169225.3 ; 12.66395
169228.5 ; 12.56358
169231.7 ; 12.49784
169234.9 ; 12.45878
169238.1 ; 12.44051
169241.2 ; 12.43849
169247.5 ; 12.46999
169253.8 ; 12.5356
169260.0 ; 12.62279
169266.3 ; 12.72723
169272.6 ; 12.84269
169278.9 ; 12.96569
169285.1 ; 13.09168
169297.7 ; 13.35593
169310.2 ; 13.62081
169322.7 ; 13.88142
169335.2 ; 14.13251
169357.8 ; 14.55662
169380.3 ; 14.93018
169425.4 ; 15.47311
169470.5 ; 15.8172
169515.5 ; 15.92582
169592.6 ; 15.64328
169669.6 ; 14.97896
169746.6 ; 14.12145
169823.6 ; 13.19853
169900.6 ; 12.29298
169977.6 ; 11.4468
170054.6 ; 10.67861
170131.6 ; 9.987405
170188.6 ; 9.525669
170245.6 ; 9.102626
170302.6 ; 8.715151
170359.6 ; 8.360019
170416.6 ; 8.037699
170473.6 ; 7.741433
170530.6 ; 7.462985
170587.6 ; 7.209177
170701.6 ; 6.754751
170815.6 ; 6.363676
170929.6 ; 6.024451
171043.6 ; 5.727912
171144.2 ; 5.495861
171244.8 ; 5.287154
171345.4 ; 5.09835
171446.0 ; 4.926634
171647.2 ; 4.625685
171848.4 ; 4.372856
172049.6 ; 4.152628
172150.2 ; 4.051862
172250.8 ; 3.960311
172351.4 ; 3.871007
172452.0 ; 3.790448
172552.6 ; 3.710552
172653.1 ; 3.6371
172760.4 ; 3.563034
172854.3 ; 3.501727
172948.2 ; 3.44345
172995.2 ; 3.415607
173042.1 ; 3.388663
173065.6 ; 3.375583
173089.0 ; 3.362834
173100.8 ; 3.356527
173112.5 ; 3.350366
173118.4 ; 3.347296
173124.2 ; 3.344306
173130.1 ; 3.3413
173133.0 ; 3.339841
173135.9 ; 3.338401
173137.6 ; 3.337571
173139.3 ; 3.336755
173141.0 ; 3.33596
173142.6 ; 3.33524
173144.3 ; 3.334518
173145.2 ; 3.334159
173146.0 ; 3.333859
173146.9 ; 3.333544
173147.7 ; 3.33329
173148.5 ; 3.333064
173149.3 ; 3.332871
173150.2 ; 3.3327
173151.0 ; 3.332596
173151.9 ; 3.332543
173152.7 ; 3.33256
173153.6 ; 3.332665
173154.4 ; 3.332844
173155.2 ; 3.333117
173156.0 ; 3.333494
173156.9 ; 3.334059
173157.7 ; 3.334701
173158.6 ; 3.335601
173159.4 ; 3.336575
173160.3 ; 3.337886
173161.1 ; 3.339262
173161.9 ; 3.340852
173162.7 ; 3.342671
173163.6 ; 3.345012
173164.4 ; 3.34737
173165.3 ; 3.350351
173166.1 ; 3.353305
173167.8 ; 3.360571
173169.4 ; 3.368666
173170.7 ; 3.376126
173172.0 ; 3.384334
173174.5 ; 3.401904
173179.5 ; 3.440322
173181.8 ; 3.456817
173184.1 ; 3.470662
173186.7 ; 3.481503
173188.3 ; 3.485028
173189.2 ; 3.485851
173189.8 ; 3.485921
173190.0 ; 3.485859
173190.6 ; 3.485416
173191.3 ; 3.484412
173191.8 ; 3.483379
173193.3 ; 3.478738
173194.7 ; 3.472445
173196.1 ; 3.464459
173198.9 ; 3.444454
173201.7 ; 3.421095
173205.0 ; 3.392608
173206.7 ; 3.378607
173208.3 ; 3.366279
173210.0 ; 3.354315
173211.6 ; 3.344251
173213.2 ; 3.335398
173214.8 ; 3.327742
173216.0 ; 3.322753
173217.1 ; 3.318709
173218.2 ; 3.315136
173219.3 ; 3.311995
173220.4 ; 3.309244
173221.5 ; 3.306843
173222.6 ; 3.304751
173223.7 ; 3.302929
173224.8 ; 3.30134
173225.9 ; 3.299951
173227.0 ; 3.298732
173228.1 ; 3.297655
173229.2 ; 3.296696
173230.3 ; 3.295836
173231.4 ; 3.295056
173232.5 ; 3.294342
173233.7 ; 3.293622
173234.8 ; 3.293007
173235.9 ; 3.292425
173237.0 ; 3.29187
173238.1 ; 3.291336
173239.2 ; 3.290819
173241.4 ; 3.289824
173243.6 ; 3.288866
173245.8 ; 3.287932
173250.2 ; 3.286117
173257.7 ; 3.283135
173265.2 ; 3.280272
173280.1 ; 3.274916
173302.6 ; 3.267767
173325.0 ; 3.262027
173347.4 ; 3.257835
173369.8 ; 3.255588
173389.5 ; 3.255866
173409.1 ; 3.259034
173428.7 ; 3.265914
173448.3 ; 3.277825
173467.9 ; 3.296749
173477.7 ; 3.309731
173487.5 ; 3.325721
173497.3 ; 3.345357
173507.1 ; 3.369413
173516.9 ; 3.398932
173526.7 ; 3.435463
173536.5 ; 3.481143
173546.3 ; 3.538709
173556.1 ; 3.611895
173565.9 ; 3.706084
173570.8 ; 3.763396
173575.7 ; 3.829186
173580.6 ; 3.905068
173585.5 ; 3.993048
173590.4 ; 4.095668
173595.3 ; 4.216204
173600.2 ; 4.358934
173605.1 ; 4.52949
173610.3 ; 4.749293
173615.4 ; 5.015124
173620.6 ; 5.353735
173625.7 ; 5.774267
173628.3 ; 6.031823
173630.9 ; 6.325067
173633.5 ; 6.660046
173636.0 ; 7.028054
173638.6 ; 7.46637
173641.1 ; 7.949669
173643.7 ; 8.526347
173646.2 ; 9.161873
173648.4 ; 9.794614
173650.6 ; 10.50269
173654.9 ; 12.12366
173659.2 ; 14.07327
173663.5 ; 16.33031
173672.2 ; 21.40569
173676.5 ; 23.76256
173680.8 ; 25.66753
173684.4 ; 26.72946
173688.0 ; 27.19064
173692.0 ; 26.9467
173695.9 ; 25.98117
173699.8 ; 24.42224
173703.7 ; 22.4515
173711.6 ; 18.00273
173715.5 ; 15.90936
173719.4 ; 14.02132
173723.5 ; 12.30292
173727.6 ; 10.86222
173731.7 ; 9.676603
173735.7 ; 8.73167
173739.8 ; 7.942486
173743.8 ; 7.313803
173747.9 ; 6.784505
173751.9 ; 6.357118
173755.8 ; 6.007662
173759.7 ; 5.711408
173763.6 ; 5.458154
173767.5 ; 5.239937
173771.4 ; 5.050523
173775.3 ; 4.885
173779.2 ; 4.739468
173783.0 ; 4.613904
173790.8 ; 4.396783
173798.5 ; 4.224176
173806.3 ; 4.08106
173814.0 ; 3.963809
173821.4 ; 3.868726
173828.8 ; 3.787316
173836.2 ; 3.716845
173843.6 ; 3.655241
173851.0 ; 3.600971
173858.4 ; 3.552869
173873.1 ; 3.472049
173887.9 ; 3.405931
173902.6 ; 3.351496
173917.4 ; 3.305267
173932.1 ; 3.266007
173950.6 ; 3.224013
